,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
594,46.0,48.0,50.0,14,1.9401037536892354,1.1495847728433288,2.113614962206933,1.3585119034959536,1.2045474620842644,6440.559869361819,1.8084775973816976,1.4302485127397737,2.1589021229729135,1.3869012661248132,1.4002024218123303,6614.877089456874,2197.531382584666,3844.5088506996085,5
595,46.0,48.0,50.0,15,1.0,1.660964633676242,2.0112211572550525,1.6628361685859592,1.1438514704015117,3131.1459986672608,1.0,1.6398092329429181,1.9243467918292647,1.9487489843133976,1.5086515975556425,4035.2520578087765,2412.9070314984583,26925.179722683337,5
596,46.0,48.0,50.0,16,1.0,1.4884636441271002,1.498971165840682,1.953251397044068,1.0,2607.4028394160846,1.0,1.4884620710274208,1.498968247051639,1.953257895780266,1.0000034750329512,2568.525517812808,1487.6879739742858,22907.687522702756,5
597,46.0,48.0,50.0,17,1.0646335603096029,1.9288062233265584,2.10368372005566,1.6846410224369512,1.0,4908.236068025756,1.06463349986933,1.928806282954961,2.103683576936968,1.6846422694410903,1.0000008611911677,4887.872310519084,3609.629878869568,45758.991719880374,5
598,46.0,48.0,50.0,18,1.6563689334218203,1.3669690965483565,1.6620512281590705,1.7159340785965806,1.2671621737078458,5220.331229768923,1.6563659155185169,1.3669740905065138,1.662048976037613,1.7159346289266035,1.267170205051488,4749.89649740449,2186.221219985193,7658.700634490233,5
599,46.0,48.0,50.0,19,1.6689375112058822,1.962266635241792,1.8653473007591765,1.5279163497000663,2.198666710793719,13396.262721922545,1.6689317693987535,1.962270313326229,1.865351155010999,1.5279181008554574,2.19867247540637,11021.567002217522,3406.635063194638,6405.638580365986,5
600,47.0,49.0,51.0,0,3.1887518546619797,1.7639098676319906,1.092642567262289,1.3935901378408,1.9739681380815575,5423.507946678288,3.188762224632178,1.76390757028908,1.0926916879996238,1.3935870383416216,1.973954077582789,4558.36928174842,1156.4829234079748,10698.282663155873,5
601,47.0,49.0,51.0,1,1.8979290771656343,1.8898158722810057,1.119989211995934,1.5867853956577853,1.0,3664.8532307763644,1.8979412495872852,1.8898136765469757,1.120015830421531,1.586778491639692,1.0,3200.077491185873,1326.2583028536048,6081.17289911572,5
602,47.0,49.0,51.0,2,2.726584465171549,2.0597968842292995,1.5470038378389326,1.183187729912443,1.8662827043384924,96142.62055744922,2.7265809022138914,2.0597851901707585,1.5470622551251862,1.1832235361468029,1.866296294517888,27935.76896290616,10842.741882860482,269898.5353756631,5
603,47.0,49.0,51.0,3,1.0,1.5910404024351952,1.746673441111704,1.0602542834794613,1.1024809875112216,2508.868343695131,1.1104137378663976,1.7220352884369785,1.842109410006542,1.0,1.0,2415.155778626807,1188.6554939352893,5274.319347900448,5
604,47.0,49.0,51.0,4,2.4741264814449653,1.6880714642347485,1.5667773709278174,1.0,1.587886241141967,4166.520600422097,2.4741377499814865,1.68807103784475,1.5667920122615748,1.0,1.5878707915367496,3688.226347204768,1246.070438399092,8390.560169998873,5
605,47.0,49.0,51.0,5,1.3803318010187793,1.9412561127770533,1.2372271194139592,1.1998510568490475,1.2151173148966012,2694.1073756357687,1.3803406602282293,1.9412638092716883,1.2372402827458397,1.1998479933579467,1.2151140031467476,2588.179064786761,1051.5749566400555,6195.151465938523,5
606,47.0,49.0,51.0,6,1.7153234547834209,1.0004592196442565,1.4785860483562836,1.0,1.6644401340818662,2744.285392825505,1.7153307284626664,1.0004617498869173,1.4785938585097296,1.0,1.6644344074025337,2628.9860008104756,1164.5948054913504,5051.836879568176,5
607,47.0,49.0,51.0,7,1.7060399675774012,1.525801064967141,1.8874971675221375,1.340113717753428,1.1358405625322179,2947.1165459647304,1.6280242401324316,1.4513158046868622,2.3389621399819984,1.613366705265375,1.1682264303379621,2985.132397340426,1181.8021188350622,5181.564749956187,5
608,47.0,49.0,51.0,8,1.5055216281446595,2.3742936948491646,1.333291386539354,1.0,1.7838724226638376,4087.5185973877783,1.505532337565344,2.3742975470249164,1.3333035676969358,1.0,1.7838588371663229,3738.4433895251937,1206.8105274022405,6796.6977734562215,5
609,47.0,49.0,51.0,9,2.009959834939852,1.9159455988376637,1.919924210715826,1.0,1.2777079333779453,2309.4295653037775,2.0099610692836074,1.915946182033828,1.9199259462676275,1.0,1.2777063017030523,2279.0514904008687,1007.6548000775588,4237.185260251701,5
610,47.0,49.0,51.0,10,2.3978496213947205,1.830511896493827,1.1350934292651427,1.0,1.4958481870281866,2983.4902507308793,2.397853238785413,1.830512620979912,1.1350993358556707,1.0,1.4958429320075204,2872.0931019011846,1108.432297223373,5457.897436273117,5
611,47.0,49.0,51.0,11,1.0,1.6244068869118315,1.3478836322128271,1.0850183825964737,1.0196608838227967,1755.9294333781957,1.0,1.6244062371078458,1.347886145123568,1.085019682865761,1.019660731869014,1733.0063038671424,903.0560199821197,3566.1233427045136,5
612,47.0,49.0,51.0,12,1.1917864652043773,1.7519883175866278,1.62905421557573,1.0,1.0,2848.2584296923587,1.1917873756777049,1.7519824462540023,1.6290536207266935,1.0,1.0,2733.144731724841,1348.6695354153157,5081.4299809268905,5
613,47.0,49.0,51.0,13,1.7275721316771064,1.6755167320070323,1.4026220228695052,1.3258296056803462,1.0,2534.9775718592878,1.7275775892094754,1.6755225987685218,1.4026301171973647,1.3258262643872483,1.0,2471.092648636363,1257.423204626476,6367.838951149651,5
614,47.0,49.0,51.0,14,1.8557559659105927,1.5639074395862196,1.3108022466218856,1.5272417251923265,1.0,2291.0719212713534,1.8557834094267933,1.5639245327821045,1.310840384999788,1.5272212167008432,1.0,2104.033228475181,997.3344433433384,5294.956620916643,5
615,47.0,49.0,51.0,15,1.8123260571436233,1.2976318148485808,2.2353706560255273,1.3289401746996639,1.0,2693.4236951261937,1.8123274730661814,1.2976292180993678,2.235371327400045,1.3289354643747144,1.0,2593.7850084966476,403.00333178929213,4822.334051053276,5
616,47.0,49.0,51.0,16,2.497372466894768,2.333344112146865,1.3218446156265529,1.0,1.6901520945681763,4325.313989829928,2.4816093331166624,2.2851093963538043,1.6363750144811389,1.0544476987866047,1.7366080186177562,4224.934808859894,1134.066474246637,9966.71112690525,5
617,47.0,49.0,51.0,17,1.8577844673047796,1.489374946954343,1.718450802643709,1.367247755854762,1.0,2311.113293479623,1.8578053001418935,1.4893821617656637,1.718475233647615,1.3672348329103194,1.0,2137.6806280403043,1341.394594095291,4627.113480325135,5
618,47.0,49.0,51.0,18,2.3393568567931062,1.352682732722716,1.1291458751307462,1.0,1.6087436091540637,5184.342819733354,2.4147771235903708,1.3294718565353525,1.3444277585669364,1.0,1.558556272782182,4430.844582872158,1727.1228781358564,11142.191255546099,5
619,47.0,49.0,51.0,19,1.7374375582009187,1.027365448358198,1.4521676213911614,1.5792337350676406,1.053722747682123,2112.9337537322585,2.239559828625342,1.1453191656808557,1.5537884278824752,1.5206569564804273,1.0,2225.3452615807696,1024.6893023857497,5041.363238036319,5
620,48.0,50.0,52.0,0,1.0,1.6734524519264427,1.0,1.5607531711199365,2.1480472641586594,1554.5518326953083,1.0000007235111106,1.6734502077645692,1.0,1.5607539349157835,2.148047082507616,1545.1148027789145,613.7010436615069,9148.873751912559,5
621,48.0,50.0,52.0,1,1.1992134412892559,2.1467306880575285,1.0,1.0,1.479274878107125,2303787.0618378567,1.199216066186022,2.1467303649757032,1.0,1.0,1.4792740470995391,220358.56618422354,1562287.1446045989,1909462.0656278431,5
622,48.0,50.0,52.0,2,1.27161838413247,1.5097938702231761,1.0,1.0,1.9151854001190105,3176.6167715821384,1.271690924359357,1.5097522088360467,1.0,1.0,1.915190289158086,2507.012443623174,1038.8586524542718,4095.9119327322974,5
623,48.0,50.0,52.0,3,1.2294067118946639,2.64570405563152,1.0,1.3469544416801698,1.0,9451751.853318218,1.9998091425514808,2.5570244718832797,1.0,1.1459419222318712,1.0,329752.7794419178,49462.916916287664,1003547.6254349034,5
624,48.0,50.0,52.0,4,1.4883810931184334,1.877436451879281,1.0,1.0,1.8921831003921754,10491.639803972444,1.4884513395929497,1.8774783387960248,1.0,1.0,1.892242997530186,4648.151233563169,1976.3581495015703,11199.36284717557,5
625,48.0,50.0,52.0,5,2.0376308191971857,1.0,3.2060161240771095,1.0,1.992162642773793,74505.76499329973,2.0376522128109458,1.0,3.2060106643808006,1.0,1.9921521096413333,11955.446742085674,7173.268045251404,22795.051788243356,5
626,48.0,50.0,52.0,6,1.0,2.0084041247569537,1.7742298504792138,1.7616505916105014,1.2905568484604093,5515.700561359783,1.0000502685964716,2.008388503679786,1.7742464455702636,1.7616398487565061,1.290579180739059,3974.118598901493,1619.718305635465,6394.764427540083,5
627,48.0,50.0,52.0,7,1.0,2.0079604225098033,1.4215597087296103,1.337806461981732,1.802990104786712,2046.4996698329162,1.0,2.0079574950871866,1.4215613950948975,1.3378078189090041,1.802982705357846,1964.425328692314,722.228800328837,4320.730356094596,5
628,48.0,50.0,52.0,8,1.6611849398331848,2.2896664888166587,1.5545382568272526,1.0,2.083875743588909,2319970.142657327,1.7660228348007665,2.2250529049903283,1.6560954596619737,1.0,2.040957277265071,100000000000.0,708975000000.0,866525000000.0001,5
629,48.0,50.0,52.0,9,1.0,2.0249448022130596,1.0,1.3945356007073286,1.437981274996826,5476.43603681595,1.000062065865995,2.0249131846873145,1.0,1.3945880627988367,1.4379945127494764,3356.1561711680183,1294.6810811959344,6101.67837230408,5
630,48.0,50.0,52.0,10,2.124473822610019,1.8068065890173524,1.3116410586472038,1.272376277329711,1.6519045220158697,16563.62001158128,2.39175133996877,1.6600457496372905,1.0,1.0,1.929959914699497,4497.7520909551295,2102.699102521523,8177.163176472591,5
631,48.0,50.0,52.0,11,1.4593456602291783,1.6326327448590066,1.0,1.0,1.2966189767299163,4446.129109057092,1.4593533095470137,1.6326307701364215,1.0,1.0,1.2966174627199227,3961.652110566834,2145.3869891069626,22888.228859544513,5
632,48.0,50.0,52.0,12,1.0,1.9581421098969432,1.0,1.3411813562552293,1.0,2472.9450565997195,1.0,1.9581428435657486,1.0000006353088144,1.3411867617222049,1.0,2275.376037287483,688.7658014546366,6079.55273453756,5
633,48.0,50.0,52.0,13,1.0,2.58177078172208,2.711422027124403,1.7127436811709758,2.3226361551117014,32503.085539456784,1.0000977773546875,2.581766354827135,2.7114137528584354,1.7128548762336513,2.322621676435399,6650.032740871571,2650.901954875411,10700.58473470245,5
634,48.0,50.0,52.0,14,2.4557297094339154,2.3269184887520957,1.0,1.0,1.138216141355266,1332928.7609316206,2.4557605164705003,2.326924783607278,1.0,1.0,1.1382304145951916,20833.016992764213,147700.8822244501,180523.3004965501,5
635,48.0,50.0,52.0,15,1.7051010232697839,1.8846765919384212,1.0,1.4258623173733644,1.7829178854369299,635950.14450056,1.7051187690600982,1.8846722203298591,1.0,1.4258636796643596,1.7829217857966742,33233.235748513216,235615.33314802157,287974.2960698042,5
636,48.0,50.0,52.0,16,1.673668368073598,2.315713353577946,1.0,1.3583442220981332,2.270657790069326,190693.172101969,1.6736740443259865,2.3157108033371867,1.0,1.3583525667575127,2.2706576760450723,35845.781397718936,254137.62866447784,310612.65725658403,5
637,48.0,50.0,52.0,17,1.23854850210472,2.0786173845462987,1.2086837891973987,1.0,1.8885832693311064,13751.089408201498,1.2871875146108525,2.080672855531773,1.3640717924803991,1.0,1.8981663514436309,27630.97615468365,195896.7131926684,239429.3161243725,5
638,48.0,50.0,52.0,18,1.0,1.7250709426716138,1.0,1.2675891265517931,1.5669709612874905,2725.308310879602,1.0000285864689495,1.7250512789350674,1.0,1.2675699375941645,1.5669901924607788,2285.809349795925,1128.6400126444003,5673.7232603653365,5
639,48.0,50.0,52.0,19,1.0,1.734834430950094,1.0,1.8456444344713945,1.8556696858319985,1691.6180980087452,1.0000157995383256,1.73481235363171,1.0,1.8456430422508703,1.8556721979385473,1585.5101995819462,633.6058036833638,10591.53960340744,5
640,49.0,51.0,53.0,0,1.1559159106648964,1.0,1.0,1.0,1.5624189141467288,1133.4789229567925,1.2006687953998711,1.0,1.0,1.0,1.7718434942947756,1351.4613464926558,409.06168833218703,2623.7986739812545,5
641,49.0,51.0,53.0,1,3.0533845341258687,1.0,1.0,1.0,5.071554442147079,10000000.000000006,2.989592746456956,1.0,1.0,1.0427669619891076,5.059985426094543,100000000000.0,708975000000.0,866525000000.0001,5
642,49.0,51.0,53.0,2,2.4577879674557987,1.0,1.0,1.0,3.0725082288652694,7428.421429724303,2.4577657816818617,1.0,1.0,1.0,3.0725306379407145,4430.287265891327,1099.110089197123,8601.194465360813,5
643,49.0,51.0,53.0,3,1.2672111397431252,1.0,1.0,1.0,3.616875532342969,998039.1074958983,1.3648005223051185,1.0,1.0,1.0,4.049260549452422,100000000000.0,708975000000.0,866525000000.0001,5
644,49.0,51.0,53.0,4,1.730610988063629,1.0,1.0,1.7762530912841978,2.556137184027628,983.699772143518,1.6243826342098238,1.0,1.0,1.856144969672434,2.560242496780389,1132.3641751375264,500.54842384678125,4486.587123170535,5
645,49.0,51.0,53.0,5,1.6739070103350202,1.0,1.0,1.0,1.4715447348127473,1515.3796427450281,1.673867404735298,1.0,1.0,1.0,1.4715767690055772,1297.2880593991438,362.2529782027518,2829.387643748929,5
646,49.0,51.0,53.0,6,2.0888315379828715,1.0,1.0,1.508256631221661,1.4677735902140823,1391.9963088128488,1.759692456709331,1.0,1.0,1.4575572320002612,1.5139611231205274,1474.0600445350203,410.26576743871397,3318.0975774720123,5
647,49.0,51.0,53.0,7,1.4392926774099861,1.0,1.0,2.837900846978187,2.044634263054664,5635.616569800106,1.4003839862298992,1.0,1.0,3.0973973128433565,2.591924863162272,42034.54993525157,298014.45040344977,364239.8838264386,5
648,49.0,51.0,53.0,8,1.106790738518982,1.0,1.0,1.0769884532472471,1.549752003529925,946.2288150201349,1.0681207263658157,1.0,1.2945311316657504,1.41565228579057,1.4665647314670616,1177.9065534561255,693.1527026107199,10969.693245920447,5
649,49.0,51.0,53.0,9,2.0057465862908064,1.0,2.0528147472029423,1.0,3.166133571715327,1467.4240760408434,1.9228775702237895,1.0,2.1650605805543286,1.0,3.137267123165148,1591.438233101081,405.6503384131593,3505.0013096339517,5
650,49.0,51.0,53.0,10,1.973471413089786,1.0,1.0,1.0,1.4886796568685765,675.4026439098736,1.9036262957287253,1.0,1.0,1.0,1.329003963938692,702.0366153535922,297.5588499144793,1362.9710869877647,5
651,49.0,51.0,53.0,11,1.6839492727799747,1.0,1.0,1.0014000101296108,2.868203018993456,1506.3087050005931,1.9477349882005899,1.0,1.0083815901957551,1.6986833315208925,4.034192546343103,100000000000.0,708975000000.0,823198750000.0001,5
652,49.0,51.0,53.0,12,2.6253472304194934,1.0,1.0,1.0,1.7063342400150912,6576.70682548378,2.6110695878684274,1.0,1.0,1.0,1.5019872901683387,1413.546132846693,376.72014020988377,2686.19071206668,5
653,49.0,51.0,53.0,13,3.081792394004572,1.0,1.0,1.0,2.529243402550804,1044.7043144594966,2.7389958438005984,1.0,1.0,1.0,2.523760958062612,1081.1979496384865,373.4233335256015,2099.094993678481,5
654,49.0,51.0,53.0,14,1.6282260936923831,1.0,1.0,1.7304780006221554,1.9258013573235504,996.0597810686761,1.495001224707115,1.0,1.0,1.7077418506438506,1.998313596645728,1038.924608788413,446.7937562512495,2780.6001217493817,5
655,49.0,51.0,53.0,15,3.6242316254067712,1.0,1.1193727532482747,1.0,4.873547318201195,8052.072506614049,3.640198985124383,1.0,1.083453585603929,1.2474073708767348,4.872294583365771,100000000000.0,708975000000.0,863817109375.0001,5
656,49.0,51.0,53.0,16,1.9772401552897028,1.1324357069461004,1.0,1.0,1.9937220984528112,2297578.3707075464,1.9772222000239794,1.132605297285556,1.0000615961119048,1.0,1.993874859435381,5649.111582057092,18468.35803964015,22572.437604004626,5
657,49.0,51.0,53.0,17,2.4532278664935596,1.0,1.0,1.6364144214775422,3.4391274740492754,2305795.9083806514,2.347305527892751,1.0,1.0,1.7502237422637754,3.4496230712068225,100000000000.0,708975000000.0,866525000000.0001,5
658,49.0,51.0,53.0,18,1.2832931829385443,1.0,1.0,1.0912140249434357,1.4279112371556915,711.8886535466593,1.032317915580196,1.0,1.0,1.0104059367316867,1.429207860889847,729.7827634763662,309.86382829557726,1416.8389292620222,5
659,49.0,51.0,53.0,19,1.0,1.0,1.0,1.5584284672652011,2.661988787373398,3526.4552612141183,1.055191582982622,1.0049611093475626,1.0,1.61495403967734,3.048074251712533,6323.098880129279,1726.2289261809674,14548.39667336412,5
660,50.0,52.0,54.0,0,1.0,1.0,1.0,1.7327434005646907,2.3085357713302015,1669.6447058914175,1.0000021321292512,1.000073091597495,1.0,1.7328546834368421,2.3085162053089414,1282.9720267345629,566.8045974690153,2332.5144208271427,5
661,50.0,52.0,54.0,1,1.0,1.400585366326938,1.0656716950969876,1.4818783774736644,1.4091437346934543,845.8542979688533,1.0,1.4937721927923664,1.1898524323540218,1.3908322042533574,1.302327016589983,848.2248944336386,360.49558013429635,1542.1199816856015,5
662,50.0,52.0,54.0,2,1.0,1.0,1.032366451917487,1.8809725519218372,1.3218515079622384,826.517285643643,1.0,1.0,1.1352542822588587,1.8623903919760578,1.3094915648140468,864.4050274972176,509.99896622335837,1678.2017264614788,5
663,50.0,52.0,54.0,3,1.0,1.9842595614968153,1.0,2.042444524012754,1.7047145473781435,924.0439608152823,1.0,1.9842566137556963,1.0,2.0424437512868887,1.7047139577397739,916.7828133065256,483.6029340191922,1704.2955604639894,5
664,50.0,52.0,54.0,4,1.0,1.4364232719916137,1.0,1.203618340453153,1.3721859608520899,974.9895763387372,1.0,1.7151599029588456,1.0,1.0198058578633618,1.1385820777927218,874.7865226832205,398.65832474433694,1626.392635441603,5
665,50.0,52.0,54.0,5,1.0,1.1735958815814644,1.080360466871442,2.3669005719624603,2.8880173728673886,2667.529119941842,1.0,1.2261997787214158,1.0847495668665783,2.5691796311654884,2.881117183365023,3012.7615886746553,766.6205303853559,6655.69247631376,5
666,50.0,52.0,54.0,6,1.0,1.0,1.0,1.6500045934518797,1.7804693896980386,716.4521894238417,1.0,1.0,1.0478111336930565,1.4939593582282973,1.689082509542683,737.9974538794177,426.1935296153637,1402.431700016368,5
667,50.0,52.0,54.0,7,1.0,1.4062353390188576,1.8123545617491132,1.647372826656733,1.8555373437790672,1142.1089735261496,1.0,1.5114364390912296,1.8778628108716777,1.701521664878573,1.7906710958395127,1208.031200154631,466.1241175748258,2345.335787308756,5
668,50.0,52.0,54.0,8,1.0,1.0,1.0,2.5524409735650946,3.12435643451575,1692.256931177497,1.0,1.000002527361873,1.0,2.552445628840567,3.124363759453803,1613.2634185294226,820.9226103446726,10275.249804913125,5
669,50.0,52.0,54.0,9,1.0,1.414995195762539,1.384578896243419,1.856450608702312,1.7025819560406126,1031.1231688355326,1.0,1.3678913760829623,1.5220253782034237,1.8205182405533462,1.6642941419225363,1068.9480879683708,151.21174225035872,2031.343978706561,5
670,50.0,52.0,54.0,10,1.0,1.0626013678270454,1.0,2.5733843763000035,2.640856379679296,1520.3494109136661,1.0,1.062601842623595,1.0,2.5733842114180074,2.6408563212054728,1515.9425545880404,608.2586951913108,2943.131207475841,5
671,50.0,52.0,54.0,11,1.0,1.3676983898609827,1.8619355449178112,1.457945189313301,1.0,616.8717847597119,1.0,1.2396151762188419,1.9353208299365627,1.29416146295398,1.0,644.066459316906,379.9992109969746,1250.4247541353438,5
672,50.0,52.0,54.0,12,1.0,1.3375415541419118,1.0,2.0898459951911477,1.1611988463014051,1018.5932818320479,1.0,1.3115420117785532,1.0,2.077009724259341,1.1549610609777596,1052.5915233987512,621.0289988052631,2043.5569618805669,5
673,50.0,52.0,54.0,13,1.0,1.0,1.0,2.1235627356557023,3.0367001273006293,1539.8831414387923,1.0,1.0,1.0,2.198668986699518,3.028529845210967,1650.2407430875155,694.5324024805358,3262.4135010709106,5
674,50.0,52.0,54.0,14,1.0,1.0,1.0,2.142855014837405,1.0623299441903713,770.3236721118177,1.0,1.0,1.0,2.1428545609811387,1.0623298242915653,769.8087069791383,368.0277779904111,1431.2191366293764,5
675,50.0,52.0,54.0,15,1.0,1.0,1.0,1.9228879646208867,1.0,831.6156009990292,1.0,1.0000001876863198,1.0,1.9228782752738278,1.0,777.8198653690071,449.1909722506016,1478.107045440014,5
676,50.0,52.0,54.0,16,1.0,1.459025287635807,1.0,1.8443735800713321,1.2216480718376004,685.0638686713934,1.0,1.4590274351401327,1.0,1.8443493073640502,1.2216433307223848,656.7301968195842,167.86288916922385,1166.9590420409536,5
677,50.0,52.0,54.0,17,1.0,1.0,1.3088476482770037,1.0,1.320184648907484,822.5837067937381,1.0,1.0,1.3189542428207277,1.0,1.0,767.0099461360113,452.5358682202467,1489.113754399957,5
678,50.0,52.0,54.0,18,1.0,1.0,1.3730889247526679,1.1970391516077115,1.0,887.6895243303746,1.0,1.0,1.3730886172387506,1.19703821971816,1.0,884.3832742483409,510.73134087841674,1680.6116772494913,5
679,50.0,52.0,54.0,19,1.0,1.0,1.9588498952396127,2.331557310519975,1.2240593493027248,1029.56499577975,1.0,1.0,1.9588435483909707,2.331551349386974,1.224066519676814,994.8177186208022,436.6922264270205,1890.4725172124156,5
680,51.0,53.0,55.0,0,1.0,1.0,1.679791793013714,1.0,1.0,835.9470561865252,1.0,1.0,1.6797961624013096,1.0,1.0,814.8515661079491,480.76242400369,1581.996010610433,5
681,51.0,53.0,55.0,1,4.077170773558866,1.1337863487996331,1.7558213431164253,1.0,1.0,896.320369810219,4.0232759921054395,1.0802021399087682,1.8445729343308384,1.0,1.0,916.3684751019773,241.56250566740735,1703.7013038167318,5
682,51.0,53.0,55.0,2,1.0,1.2206458111766263,1.6270795449983997,1.0,1.7930256188586506,612.050196551048,1.0,1.1465646698311955,1.6209175472337667,1.0,1.652501107471903,607.0383554420788,350.5646502678005,1153.5674389154121,5
683,51.0,53.0,55.0,3,1.0,1.019291107330114,2.0226397232818307,1.0,1.0,535.6861616588035,1.0,1.018301490795247,2.0195968780381923,1.0,1.0,564.4272428298701,333.01207326962344,1095.8089590496159,5
684,51.0,53.0,55.0,4,1.9445342465568543,1.268356257905623,1.3959670001261202,1.0,1.0,1358.7809853127164,1.944522694017655,1.268339640718668,1.3959926385826036,1.0,1.0,1254.5240396996344,661.7614309415573,2177.5910334401674,5
685,51.0,53.0,55.0,5,1.0,1.654351743765131,1.2048309524438683,1.1206286710186515,1.0,573.6792070191792,1.0,1.493715467241576,1.1417329010732884,1.0834661115567896,1.0,581.0864697905198,335.5774363040252,1104.2505382653821,5
686,51.0,53.0,55.0,6,3.030708111766162,1.0657679829769549,1.543944689389792,1.0,1.0041357488131961,750.6261046098364,2.433428680176106,1.0,1.7761957752663404,1.0,1.0,701.5208255531945,170.4156728397476,1361.9697053368218,5
687,51.0,53.0,55.0,7,1.0,1.0689179410033531,2.0302251598384173,1.4902163016738281,1.0,844.5657924796215,1.0,1.0412768889933952,2.001408199969384,1.2936026137747623,1.0,849.2206427374808,501.04017921511365,1648.7219572463146,5
688,51.0,53.0,55.0,8,1.6713102677690312,1.1345131139540805,1.133575473988814,1.0,1.0,799.6313724154618,1.5843710289083697,1.0798424865401048,1.1848390576115266,1.0,1.0,808.1611574462947,386.3631995022092,1502.523553619703,5
689,51.0,53.0,55.0,9,1.396463033477105,1.0612912566677892,1.0,1.0,1.0,637.5288272182665,1.1143291530491217,1.0,1.0,1.0,1.0,600.2177911406459,354.12849677298107,1174.6147950575419,5
690,51.0,53.0,55.0,10,3.2683704355680465,1.551060588275377,1.0,1.0,1.0,688.5927558306637,2.115953871975884,1.3672119748640403,1.0,1.0,1.0,633.3698770686565,373.6882274705073,1229.6578425311566,5
691,51.0,53.0,55.0,11,1.3122070958429517,1.3003547991052158,1.2865747349694876,1.0,1.0,705.4824278205941,1.0,1.0750694474705838,1.2539959873608664,1.0,1.0,674.9375740969225,398.2131687171842,1310.3595722744956,5
692,51.0,53.0,55.0,12,1.0,1.1497397576779778,1.3922911230364892,1.0,1.2809896574189779,704.6647779337266,1.0,1.0832076450351362,1.3769755269467747,1.0,1.1949301305451496,712.3997878127708,411.4108774618752,1353.7879301095893,5
693,51.0,53.0,55.0,13,2.0011288660201982,1.0824114298304437,1.6449508348549833,1.1472522916776975,1.0,1059.5131115428367,1.9439340530192661,1.1241836919752994,1.6593257633228795,1.0999839572788168,1.0,1079.7376556995523,474.5344760402532,2007.4353295388473,5
694,51.0,53.0,55.0,14,1.0,1.0607084907360365,1.4663474054635437,1.0,1.0,901.8164669830624,1.0,1.0129847375422563,1.605820000761972,1.0,1.0,919.9148224367174,531.2508099572043,1748.133007124134,5
695,51.0,53.0,55.0,15,3.241461084706478,1.0,1.173712547974663,1.0,1.0,914.3121524873367,3.2414575449949203,1.0,1.173714904568691,1.0,1.0,893.4251488905646,465.95557765215597,1661.0453462600008,5
696,51.0,53.0,55.0,16,1.0,1.1832641564854545,1.4237052438507667,1.0,1.0,452.95004184079227,1.0,1.0833819002348888,1.5205617154204056,1.0,1.0,470.6754787435641,277.6985324587028,913.7943162102614,5
697,51.0,53.0,55.0,17,1.0,1.0297513819516084,1.7915797600188472,1.2277223755939395,1.6110161484415548,526.7850425572843,1.0,1.0244761869490546,1.7341354346441915,1.3428891331916992,1.9476788405494954,536.9523396348258,316.80188038454725,1042.467726051715,5
698,51.0,53.0,55.0,18,1.0,1.062005422115869,1.4405516326536283,1.0,1.4983901312176275,460.34045194744823,1.0,1.0136946297200655,1.3350054129721123,1.0,1.079808894285796,449.5679283229062,265.2450777105147,872.8149993038304,5
699,51.0,53.0,55.0,19,1.4714269780553173,1.0,1.1183414815159478,1.0,1.0,907.8350128477693,1.471425787032737,1.0,1.1183582948474995,1.0,1.0,869.6295981147197,502.2110929112506,1652.5749638532604,5
700,52.0,54.0,56.0,0,3.2195241337235503,1.528801158683987,1.0,1.0,1.4444772855966728,7102.03201163977,3.229275800190916,1.771683404039141,1.0,1.0,1.3296612050022998,4548.146499383888,2414.8908624613296,26388.115097324873,5
701,52.0,54.0,56.0,1,1.0,1.54740775763619,1.0,2.020414906772842,1.5494847769026154,1810.93579806754,1.0,1.5474010549614152,1.0,2.0204212881098313,1.5494750766642567,1603.3984252741707,511.90240463191293,3741.6339660422627,5
702,52.0,54.0,56.0,2,1.2765372498779832,1.8002864822467872,1.0,1.4124808235837256,1.979165303636696,1459.0953267699222,1.2765394053979067,1.8002875268583682,1.0,1.4124866027892278,1.9791716392623382,1369.4204981197447,338.84310626841136,2978.862654025647,5
703,52.0,54.0,56.0,3,1.9488698407940737,1.670962195664076,1.0,1.0752707730652893,1.0266944421251574,1430.7239519345271,1.948905835486866,1.670947934375198,1.0,1.0752810762698837,1.0267198762636018,1255.8258681864963,336.44812170198213,3365.7221460516257,5
704,52.0,54.0,56.0,4,3.246554848755957,1.7430166726789438,1.0,1.5368942811687702,1.152649956161353,1917.7716013084876,3.246557470913514,1.7430470658352533,1.0,1.5369755934667466,1.1526526832952173,1490.2529302563348,385.26850374770817,2770.6604158462333,5
705,52.0,54.0,56.0,5,2.383843946217958,1.767210415706174,1.0,1.0,1.5327207410446853,1169178.515493432,2.3838616263939865,1.767208597998409,1.00000532078438,1.0,1.5327337359971134,11204.38381539951,1680.6575723099259,20952.197734797082,5
706,52.0,54.0,56.0,6,1.7942092763586606,1.3479319220244368,1.0,1.0,1.5899772746005025,1472.1110210631,1.5790567759843848,1.4658192586165437,1.0,1.0,1.3664745736236297,1060.1067532958475,414.1387520706459,1840.123335555303,5
