,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,variant,sequences_analyzed,sequences_total,Rt_date,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,frac_assigned
115,91.0,6844.767556287424,4797.220599318258,9653.261739848103,5810.360789654305,4937.9121009759465,7133.907723020808,1.0,1.0,1.90199623464637,1.0,1.0,1.262167678638335,9,Delta,12364,21259,24-Sep-21,0.8,1.0,1.0,0.0,19 September 2021 to 25 September 2021,658800.0,617900.0,700600.0,modelled weekly estimates,0.9,2021-09-22,156857.14285714284,187660.71428571423,132407.14285714284,True,231471.42857142852,251976.1904761905,211230.9523809524,286445.491272231,393354.8245188765,210266.14010322123,True,0.9284538313185005,0.9691840405896942,0.8614969249686172,1.0768711562107711,135238.66287573142,161796.80193090407,114158.42867611264,True,246228.81277188563,338179.78959052364,180713.6264151544,True,4301.331947442832,3014.629503937532,6066.222523582312,3651.298643114909,3103.041688257515,4483.031008255617,0.6284116899618806
116,92.0,6187.96850071811,4545.742632838526,8522.751184757195,5279.326669183934,4481.096003974354,6297.417024268091,1.000000141667302,1.0,2.6724741291112712,1.0,1.0,3.355022287643409,9,Delta,13270,22189,01-Oct-21,0.8,1.1,1.0,0.0,26 September 2021 to 02 October 2021,786300.0,737600.0,835300.0,modelled weekly estimates,0.95,2021-09-29,177360.90225563908,223741.0714285714,143688.3116883117,True,278614.28571428574,301533.3333333334,255802.38095238092,325319.9105886714,469327.4136356007,230148.65733328392,True,0.9142818513677948,1.0390668901266822,0.875003696948785,1.2031300833045795,148257.98303710663,187027.69071815847,120110.68395565115,True,271190.59865961847,391307.1771164768,191814.8216635736,True,4057.634135718205,2980.778017382381,5588.6202609936245,3461.810787175511,2938.387309025037,4129.402772744852,0.6557296041903444
117,93.0,7085.325394936184,4965.999002474607,10738.770617418191,5594.685173541389,4722.913298618463,6702.011478655086,1.1544480711217655,1.0,4.803985939904143,1.0,1.0,5.39524653105067,9,Delta,12485,20653,08-Oct-21,0.9,1.1,1.0,0.0,03 October 2021 to 09 October 2021,890000.0,839700.0,941300.0,modelled weekly estimates,1.0,2021-10-06,190714.2857142857,224119.0476190476,163577.92207792206,True,310352.380952381,334566.6666666667,286421.4285714286,346913.1232242496,461569.537621461,262447.79019781057,True,0.9036943785406478,1.1064664789124616,0.9958198310212152,1.217113126803708,155763.80413873366,183046.7775727716,133600.4763384011,True,282727.7530322003,376223.1627112518,213856.74594134872,True,4751.841832605192,3330.4951410558374,7202.060118095516,3752.1295870038807,3167.4673685674425,4494.768656586202,0.6706596476149549
118,94.0,6996.9419078464425,5178.7794161141865,9930.669010373957,5260.240042533887,4727.668647544286,6028.807003608986,1.019149482680221,1.0,4.2140157052226215,1.0,1.0,4.467067364846098,9,Delta,12517,19816,15-Oct-21,0.9,1.1,1.0,0.0,10 October 2021 to 16 October 2021,977900.0,926600.0,1028800.0,modelled weekly estimates,1.0,2021-10-13,209550.0,244952.3809523809,180506.49350649348,True,341166.6666666667,365897.6190476191,316195.23809523816,381269.6750568517,499825.642280816,292461.5244274377,True,0.8954884941461445,1.1166546288761088,1.004989165988498,1.2283200917637198,168046.2419586173,196436.7791833128,144755.13186778233,True,304818.1719155942,399643.19629554224,233789.9293500672,True,4950.860478265344,3664.374333041338,7026.692142614516,3722.013827721689,3345.179675597051,4265.832519173187,0.7075749010740532
119,95.0,6262.332265275001,4545.173096596705,9234.69604380776,4832.0424760301,4153.430702144074,5481.446978547125,2.184128772338294,1.0,6.905493566058707,1.0,1.0,7.840655249851318,9,Delta,15118,22494,22-Oct-21,1.0,1.2,1.0,0.0,16 October 2021 to 22 October 2021,1102800.0,1043900.0,1161200.0,modelled weekly estimates,1.1,2021-10-20,214831.1688311688,248828.57142857145,186410.71428571423,True,376557.1428571429,403980.9523809524,348959.52380952385,386589.3115262299,502878.91841640783,298345.5620212608,True,0.8791233217746954,1.2512465233881165,1.137496839443742,1.3649962073324906,166033.94771272966,192309.1059960318,144068.97731460098,True,297747.39407903753,387385.96000918414,229733.93697276583,True,4815.316575272238,3494.9355004500785,7100.866425425244,3715.518953899754,3193.711680739235,4214.867779953992,0.7689334214943289
120,96.0,6645.547873280375,5190.844956771645,8632.038269728675,5128.952688542153,4485.57627466227,5993.8223272976575,1.0,1.0,1.4107903169100766,1.0,1.0,2.936161310892348,9,Delta,12783,19166,29-Oct-21,1.1,1.3,1.0,0.0,24 October 2021 to 30 October 2021,1103300.0,1042700.0,1163400.0,modelled weekly estimates,1.2000000000000002,2021-10-27,197017.8571428571,226636.3636363636,171873.62637362635,True,355095.23809523816,382885.7142857143,327138.09523809527,344245.94244844455,446704.8291593281,265863.84835923306,True,0.8651257435041219,1.3870815994210244,1.2714914661359389,1.5026717327061094,147456.54780406394,169624.29839267125,128637.53555721436,True,256652.6142766584,333107.76252572075,198169.9209346617,True,5146.927504643625,4020.270892602965,6685.449572974349,3972.3357902232256,3474.045532808713,4642.170906382669,0.7744925780066646
121,97.0,7346.942155706107,5682.340655076406,9709.24904892921,5381.462164722463,4708.281064477589,6196.72066959588,1.0,1.0,3.9080540561908177,1.0,1.0,5.211812724668354,9,Delta,17707,26439,05-Nov-21,0.9,1.1,1.0,0.0,31 October 2021 to 06 November 2021,925400.0,875200.0,975100.0,modelled weekly estimates,1.0,2021-11-03,198300.0,232166.66666666663,170493.5064935065,True,288580.9523809524,312961.9047619048,264026.1904761905,341261.63653024886,451353.5601383266,259281.3616985457,True,0.8448882332917281,1.1835427821946956,1.065188503975226,1.3018970604141653,141559.17232756925,165735.35640637417,121709.12590239954,True,242379.5095327885,320682.1346827622,184081.7458178872,True,5841.331990080735,4517.857571704814,7719.53091057382,4278.63816401332,3743.412186642031,4926.825598156089,0.7950698217412779
122,98.0,8399.68703802471,6749.174325341524,10833.3821251596,5812.110481261938,5216.624775847416,6710.7718663873775,1.0,1.0,9.994563147522314,1.0,1.0,10.336815776325649,9,Delta,20538,30032,12-Nov-21,0.8,1.0,1.0,0.0,07 November 2021 to 13 November 2021,824900.0,775500.0,873700.0,modelled weekly estimates,0.9,2021-11-10,196404.7619047619,234026.78571428568,166178.57142857142,True,270459.52380952385,293954.76190476195,246978.57142857145,346308.2065936497,470923.4743709816,256412.5710927121,True,0.8277836973894512,1.0872405470635558,0.966436041834272,1.20804505229284,134581.61985419714,160361.2030851479,113869.85280305112,True,235876.19565629816,320851.47749045945,174583.7547165663,True,6950.274863500724,5584.567192855414,8964.022484449775,4809.19886645009,4316.467493104799,5552.791289305989,0.8274445026388945
123,99.0,8270.35491267736,6643.798807012136,10648.247671063564,6479.545079661208,5576.449678859493,7272.917870202013,1.000000001733413,1.0,2.8618225401844706,1.0,1.0,3.0321825333538226,9,Delta,18809,27561,19-Nov-21,0.8,1.0,1.0,0.0,14 November 2021 to 20 November 2021,862300.0,813800.0,913300.0,modelled weekly estimates,0.9,2021-11-17,205309.5238095238,244633.9285714285,174385.71428571426,True,292719.04761904763,317004.76190476195,269395.2380952381,368358.4324212687,498208.2976574402,275291.7810996698,True,0.8019302637785276,1.1222921002624198,0.9975929780110396,1.2469912225137996,132032.94266411188,157322.158589847,112146.08357421876,True,235180.7176006732,318215.3265168023,175682.9732394124,True,7046.116118700387,5660.334817280032,9072.01569257755,5520.395135360223,4750.982561474304,6196.327047181667,0.8519726412103094
124,100.0,8336.654825131016,6574.171983250838,10756.089088162118,7025.824558363842,5902.972214259746,8466.825385475175,1.0,1.0,1.0000072574836192,1.0,1.0,1.0,9,Delta,23646,35467,26-Nov-21,1.0,1.1,1.0,0.0,21 November 2021 to 27 November 2021,898900.0,847500.0,951500.0,modelled weekly estimates,1.05,2021-11-24,183448.97959183672,203892.8571428572,165097.40259740257,True,301719.04761904763,326266.6666666667,277407.1428571429,327267.5895268069,412816.0946762186,259074.75142823445,True,0.7735641582315955,1.3573534771832632,1.2927175973173934,1.4219893570491329,109776.1458271246,122009.79296054567,98794.53449965362,True,194318.68511420896,245226.7604304334,153747.6978187644,True,7237.793361545308,5707.624861064375,9338.319965438444,6099.744731497702,5124.896496489424,7350.806031169995,0.8681891614040241
125,101.0,7761.342438977645,4709.685601144741,12862.207097976292,6886.483106349671,5265.41595598688,9467.280844134952,1.0,1.0,1.6463446811000566,1.0,1.0,1.686557820627835,9,Delta,25713,39290,03-Dec-21,0.9,1.1,1.0,0.0,25 November 2021 to 01 December 2021,891500.0,842000.0,941200.0,modelled weekly estimates,1.0,2021-12-01,191035.71428571423,224095.23809523808,164025.97402597402,True,,,,,,,False,0.7443369814202087,1.3434775175243632,1.2091297657719269,1.4778252692767997,105840.95755983009,124157.1748679654,90876.5474587028,True,,,,False,6930.867477024109,4205.742372099559,11485.932177198874,6149.61936908971,4702.0087683646125,8454.267984484337,0.8929985413627839
126,102.0,9331.21624145456,5287.375655410058,16398.1826126552,8441.245673747913,4693.150069627282,33708.673757522374,1.0,1.0,1.691630223988324,1.0,1.0,1.5289548934512622,9,Delta,21359,37973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8344.377127955953,4728.199984253859,14663.964095612411,7548.526956063708,4196.81776584338,30143.75393707014,0.8942432489009838
127,103.0,,,,,,,1.0,1.0,1.881803510480716,1.0,1.0,1.189249145275617,9,Delta,11119,43672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8766853268154222
128,104.0,,,,,,,1.0,1.0,1.7546550670411372,1.0,1.0,1.5287900748188332,9,Delta,2265,21372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893843725335438
129,105.0,,,,,,,1.06746294459643,1.0,1.99379255720006,1.0953123648014325,1.0,2.041946906707895,9,Delta,845,32105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9145021645021644
130,106.0,,,,,,,1.4284805286293378,1.0,2.3640874255847013,1.416588589515159,1.0,2.4813946905708537,9,Delta,295,28597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9190031152647976
