,lineage,s
2504,2504,-2.9487
2505,2505,-1.1412
2506,2506,-2.2807
2507,2507,-1.6949
2508,2508,-2.2807
2509,2509,-3.0981
2510,2510,-0.62885
2511,2511,-5.7599
2512,2512,-2.2539
2513,2513,-1.028
2514,2514,-2.9007
2515,2515,-3.2285
2516,2516,-0.36322
2517,2517,-1.7313
2518,2518,-2.9487
2519,2519,-2.6445
2520,2520,-2.18
2521,2521,-2.1299
2522,2522,-1.1412
2523,2523,-1.6191
2524,2524,-4.3772
2525,2525,-1.0277
2526,2526,-0.28728
2527,2527,-2.0314
2528,2528,-3.5444
2529,2529,-0.81439
2530,2530,-3.8511
2531,2531,-3.2507
2532,2532,-2.9282
2533,2533,-4.9983
2534,2534,-0.57056
2535,2535,-3.293
2536,2536,-1.0262
2537,2537,-3.3793
2538,2538,-1.0106
2539,2539,-3.9455
2540,2540,-0.14312
2541,2541,-0.61194
2542,2542,-2.5422
2543,2543,-0.064461
2544,2544,-0.60759
2545,2545,-3.2786
2546,2546,-2.9487
2547,2547,-1.8501
2548,2548,-0.62762
2549,2549,-3.3793
2550,2550,-0.67861
2551,2551,-3.8511
2552,2552,-2.1336
2553,2553,-2.9487
2554,2554,-0.98225
2555,2555,-5.9511
2556,2556,-3.6408
2557,2557,-3.8997
2558,2558,-6.5105
2559,2559,-1.3393
2560,2560,-2.9487
2561,2561,-1.9793
2562,2562,-0.72801
2563,2563,-1.0222
2564,2564,-2.0314
2565,2565,-4.643
2566,2566,-0.73094
2567,2567,-0.79153
2568,2568,-1.035
2569,2569,-3.7431
2570,2570,-3.3793
2571,2571,-4.901
2572,2572,-2.6004
2573,2573,-2.149
2574,2574,-3.2285
2575,2575,-2.0314
2576,2576,-3.2786
2577,2577,-2.2807
2578,2578,-0.66365
2579,2579,-1.035
2580,2580,-0.46864
2581,2581,-2.5422
2582,2582,-3.375
2583,2583,-3.7431
2584,2584,-0.57724
2585,2585,-2.2807
2586,2586,-3.3793
2587,2587,-0.60298
2588,2588,-2.1944
2589,2589,-1.8501
2590,2590,-3.6408
2591,2591,-1.3902
2592,2592,-1.3327
2593,2593,-4.1968
2594,2594,-3.814
2595,2595,-1.6247
2596,2596,-1.3187
2597,2597,-1.4972
2598,2598,-2.6445
2599,2599,-1.8295
2600,2600,-1.2971
2601,2601,-1.7313
2602,2602,-1.7669
2603,2603,-1.7972
2604,2604,-2.5873
2605,2605,-0.6545
2606,2606,-2.7154
2607,2607,-0.67826
2608,2608,-1.8123
2609,2609,-3.7431
2610,2610,-1.0106
2611,2611,-1.467
2612,2612,-2.3375
2613,2613,-2.1102
2614,2614,-2.1336
2615,2615,-4.3772
2616,2616,-0.96412
2617,2617,-1.2375
2618,2618,-3.3793
2619,2619,-2.9487
2620,2620,-4.4847
2621,2621,-3.3793
2622,2622,-1.3914
2623,2623,-2.9282
2624,2624,-3.8024
2625,2625,-0.36829
2626,2626,-0.67129
2627,2627,-7.0497
2628,2628,-3.293
2629,2629,-3.2285
2630,2630,-2.5422
2631,2631,-2.6445
2632,2632,-3.8511
2633,2633,-1.5345
2634,2634,-0.33496
2635,2635,-0.85935
2636,2636,-2.1299
2637,2637,-2.9282
2638,2638,-0.1292
2639,2639,-0.38377
2640,2640,-2.9487
2641,2641,-0.94773
2642,2642,-2.9282
2643,2643,-5.9511
2644,2644,-2.4334
2645,2645,-2.2807
2646,2646,-2.2634
2647,2647,-1.5643
2648,2648,-0.34434
2649,2649,-2.6445
2650,2650,-0.15318
2651,2651,-3.3793
2652,2652,-3.293
2653,2653,-2.9487
2654,2654,-2.6445
2655,2655,-0.6545
2656,2656,-2.7678
2657,2657,-0.64192
2658,2658,-1.6066
2659,2659,-1.7794
2660,2660,-3.2285
2661,2661,-4.643
2662,2662,-1.8628
2663,2663,-1.8757
2664,2664,-0.39527
2665,2665,-3.3793
2666,2666,-2.787
2667,2667,-1.9098
2668,2668,-0.093483
2669,2669,-2.0314
2670,2670,-1.3228
2671,2671,-1.3053
2672,2672,-4.9024
2673,2673,-3.8997
2674,2674,-4.8524
2675,2675,-1.7831
2676,2676,-2.5873
2677,2677,-4.3772
2678,2678,-2.2634
2679,2679,-3.8038
2680,2680,-0.15411
2681,2681,-0.22011
2682,2682,-0.67129
2683,2683,-4.9024
2684,2684,-0.81439
2685,2685,-3.0524
2686,2686,-2.7678
2687,2687,-3.3793
2688,2688,-2.2417
2689,2689,-1.7699
2690,2690,-1.0325
2691,2691,-1.1888
2692,2692,-2.7052
2693,2693,-2.9487
2694,2694,-0.64273
2695,2695,-3.0524
2696,2696,-1.7778
2697,2697,-2.193
2698,2698,-0.99097
2699,2699,-3.3793
2700,2700,-1.0313
2701,2701,-0.39862
2702,2702,-2.6445
2703,2703,-7.0497
2704,2704,-3.6408
2705,2705,-1.3347
2706,2706,-1.9793
2707,2707,-0.38001
2708,2708,-2.0314
2709,2709,-2.2983
2710,2710,-1.3187
2711,2711,-3.7431
2712,2712,-6.5105
2713,2713,-0.88743
2714,2714,-1.5081
2715,2715,-3.7431
2716,2716,-3.3793
2717,2717,-1.5018
2718,2718,-1.0313
2719,2719,-3.7431
2720,2720,-3.7431
2721,2721,-2.7969
2722,2722,-3.0009
2723,2723,-4.6613
2724,2724,-1.1361
2725,2725,-0.79153
2726,2726,-6.5105
2727,2727,-0.62652
2728,2728,-3.3889
2729,2729,-0.10388
2730,2730,-3.3793
2731,2731,-0.30032
2732,2732,-1.8501
2733,2733,-3.8038
2734,2734,-0.69101
2735,2735,-0.82892
2736,2736,-1.9996
2737,2737,-1.4334
2738,2738,-1.5324
2739,2739,-0.82443
2740,2740,-2.6445
2741,2741,-1.1129
2742,2742,-3.7431
2743,2743,-0.38377
2744,2744,-0.70784
2745,2745,-2.9487
2746,2746,-0.5941
2747,2747,-4.3772
2748,2748,-5.4119
2749,2749,-1.2826
2750,2750,-0.39527
2751,2751,-3.3793
2752,2752,-0.37579
2753,2753,-2.4641
2754,2754,-1.443
2755,2755,-2.1536
2756,2756,-2.1336
2757,2757,-3.3793
2758,2758,-0.87725
2759,2759,-2.1299
2760,2760,-2.5422
2761,2761,-3.5627
2762,2762,-0.76631
2763,2763,-0.6545
2764,2764,-1.8295
2765,2765,-2.6186
2766,2766,-2.9282
2767,2767,-0.53026
2768,2768,-3.7431
2769,2769,-3.6408
2770,2770,-0.38377
2771,2771,-1.9779
2772,2772,-2.5286
2773,2773,-0.73094
2774,2774,-0.52025
2775,2775,-1.0028
2776,2776,-0.066703
2777,2777,-2.9282
2778,2778,-3.3793
2779,2779,-3.3793
2780,2780,-1.576
2781,2781,-0.28877
2782,2782,-2.5031
2783,2783,-2.7592
2784,2784,-0.95101
2785,2785,-2.4886
2786,2786,-1.4334
2787,2787,-0.33417
2788,2788,-0.99097
2789,2789,-3.1302
2790,2790,-1.035
2791,2791,-1.7699
2792,2792,-2.8469
2793,2793,-1.1335
2794,2794,-3.2285
2795,2795,-1.155
2796,2796,-0.40082
2797,2797,-1.272
2798,2798,-1.8501
2799,2799,-2.9282
2800,2800,-3.3793
2801,2801,-1.544
2802,2802,-2.9282
2803,2803,-1.6692
2804,2804,-1.0871
2805,2805,-0.64273
2806,2806,-0.57946
2807,2807,-2.9282
2808,2808,-3.6408
2809,2809,-1.2371
2810,2810,-5.8705
2811,2811,-0.66583
2812,2812,-3.7431
2813,2813,-3.3793
2814,2814,-4.3772
2815,2815,-3.3793
2816,2816,-2.9282
2817,2817,-0.22856
2818,2818,-3.6408
2819,2819,-5.7599
2820,2820,-2.0963
2821,2821,-1.5855
2822,2822,-6.5105
2823,2823,-1.1821
2824,2824,-1.6191
2825,2825,-2.9282
2826,2826,-2.5422
2827,2827,-3.3793
2828,2828,-1.2663
2829,2829,-2.9282
2830,2830,-1.5459
2831,2831,-2.7052
2832,2832,-3.8606
2833,2833,-2.1299
2834,2834,-4.0995
2835,2835,-0.94773
2836,2836,-1.3452
2837,2837,-2.9487
2838,2838,-0.68081
2839,2839,-1.2826
2840,2840,-1.6949
2841,2841,-0.75149
2842,2842,-1.8295
2843,2843,-1.5459
2844,2844,-1.7169
2845,2845,-2.4334
2846,2846,-2.9487
2847,2847,-2.9065
2848,2848,-3.3793
2849,2849,-0.36321
2850,2850,-1.4436
2851,2851,-1.8501
2852,2852,-1.1916
2853,2853,-0.59512
2854,2854,-3.6408
2855,2855,-0.24385
2856,2856,-1.1946
2857,2857,-1.8219
2858,2858,-0.83738
2859,2859,-0.36321
2860,2860,-6.5105
2861,2861,-0.6545
2862,2862,-3.2285
2863,2863,-2.9487
2864,2864,-1.2402
2865,2865,-1.3763
2866,2866,-3.7431
2867,2867,-0.76419
2868,2868,-0.29575
2869,2869,-0.57252
2870,2870,-0.033421
2871,2871,-1.1821
2872,2872,-3.362
2873,2873,-0.55565
2874,2874,-1.3431
2875,2875,-1.8501
2876,2876,-4.9983
2877,2877,-2.7052
2878,2878,-2.1336
2879,2879,-2.9282
2880,2880,-3.3793
2881,2881,-7.0497
2882,2882,-1.7972
2883,2883,-3.0722
2884,2884,-2.0569
2885,2885,-1.8501
2886,2886,-0.1231
2887,2887,-1.1821
2888,2888,-0.26685
2889,2889,-0.55565
2890,2890,-7.0497
2891,2891,-2.9487
2892,2892,-3.7431
2893,2893,-2.9282
2894,2894,-0.39936
2895,2895,-3.6408
2896,2896,-0.28877
2897,2897,-2.8011
2898,2898,-0.9009
2899,2899,-3.2285
2900,2900,-1.2315
2901,2901,-0.47066
2902,2902,-4.643
2903,2903,-2.0314
2904,2904,-2.9487
2905,2905,-2.2764
2906,2906,-0.82391
2907,2907,-1.7972
2908,2908,-2.9282
2909,2909,-3.6408
2910,2910,-0.94324
2911,2911,-2.6445
2912,2912,-0.70366
2913,2913,-3.8511
2914,2914,-4.9983
2915,2915,-2.475
2916,2916,-2.0446
2917,2917,-2.9487
2918,2918,-3.6408
2919,2919,-2.9282
2920,2920,-0.98225
2921,2921,-3.7431
2922,2922,-0.57056
2923,2923,-2.9487
2924,2924,-0.49722
2925,2925,-1.0028
2926,2926,-2.6445
2927,2927,-1.6191
2928,2928,-3.3793
2929,2929,-3.2285
2930,2930,-0.24657
2931,2931,-1.4436
2932,2932,-0.61603
2933,2933,-2.5873
2934,2934,-3.2285
2935,2935,-3.2285
2936,2936,-3.6408
2937,2937,-3.7431
2938,2938,-4.0995
2939,2939,-2.0314
2940,2940,-2.9065
2941,2941,-0.32547
2942,2942,-3.8997
2943,2943,-1.8402
2944,2944,-1.8501
2945,2945,-0.27091
2946,2946,-2.9282
2947,2947,-0.3968
2948,2948,-0.1231
2949,2949,-7.0497
2950,2950,-0.57946
2951,2951,-1.8501
2952,2952,-0.24934
2953,2953,-3.6408
2954,2954,-3.7431
2955,2955,-2.9565
2956,2956,-1.5857
2957,2957,-1.7699
2958,2958,-0.39862
2959,2959,-1.3471
2960,2960,-1.4888
2961,2961,-2.9282
2962,2962,-2.2509
2963,2963,-2.9565
2964,2964,-2.1299
2965,2965,-2.2807
2966,2966,-0.13753
2967,2967,-2.9487
2968,2968,-2.0314
2969,2969,-2.5422
2970,2970,-2.2634
2971,2971,-1.6515
2972,2972,-3.3793
2973,2973,-1.7972
2974,2974,-5.7599
2975,2975,-1.3874
2976,2976,-0.07832
2977,2977,-1.2429
2978,2978,-1.0106
2979,2979,-2.1299
2980,2980,-2.9487
2981,2981,-0.83886
2982,2982,-4.9983
2983,2983,-1.6413
2984,2984,-4.643
2985,2985,-2.9282
2986,2986,-4.0995
2987,2987,-3.6408
2988,2988,-1.4334
2989,2989,-1.4334
2990,2990,-3.3793
2991,2991,-0.055459
2992,2992,-3.0981
2993,2993,-0.0042756
2994,2994,-1.7169
2995,2995,-0.88072
2996,2996,-1.3327
2997,2997,-0.86908
2998,2998,-0.89234
2999,2999,-3.7431
3000,3000,-0.22011
3001,3001,-2.5422
3002,3002,-3.195
3003,3003,-2.9487
3004,3004,-4.1505
3005,3005,-0.6545
3006,3006,-2.9487
3007,3007,-1.1412
3008,3008,-1.8295
3009,3009,-0.89507
3010,3010,-0.73094
