,lineage,s
3674,3674,-4.3772
3675,3675,-3.6408
3676,3676,-0.55082
3677,3677,-0.39154
3678,3678,-3.6408
3679,3679,-0.24066
3680,3680,-0.57946
3681,3681,-1.3452
3682,3682,-0.66365
3683,3683,-0.027204
3684,3684,-2.9487
3685,3685,-1.6191
3686,3686,-3.7431
3687,3687,-4.3772
3688,3688,-3.6773
3689,3689,-1.6191
3690,3690,-4.6183
3691,3691,-2.9487
3692,3692,-0.13216
3693,3693,-2.9282
3694,3694,-3.7431
3695,3695,-4.3132
3696,3696,-3.3793
3697,3697,-3.6408
3698,3698,-1.6949
3699,3699,-3.7431
3700,3700,-1.0028
3701,3701,-1.3874
3702,3702,-2.9565
3703,3703,-6.5105
3704,3704,-1.0523
3705,3705,-0.059738
3706,3706,-2.6445
3707,3707,-0.56187
3708,3708,-2.0692
3709,3709,-0.60759
3710,3710,-0.49666
3711,3711,-4.9024
3712,3712,-3.6408
3713,3713,-2.6445
3714,3714,-1.3393
3715,3715,-3.3793
3716,3716,-3.7431
3717,3717,-4.9983
3718,3718,-2.8011
3719,3719,-1.5855
3720,3720,-2.8996
3721,3721,-0.85942
3722,3722,-2.1299
3723,3723,-0.80759
3724,3724,-3.2684
3725,3725,-1.6663
3726,3726,-1.0686
3727,3727,-1.7699
3728,3728,-3.7431
3729,3729,-3.8997
3730,3730,-3.2285
3731,3731,-3.0981
3732,3732,-3.3889
3733,3733,-1.2915
3734,3734,-0.23376
3735,3735,-3.8038
3736,3736,-2.18
3737,3737,-4.3772
3738,3738,-2.9487
3739,3739,-1.5643
3740,3740,-0.57946
3741,3741,-3.8038
3742,3742,-2.2807
3743,3743,-0.87067
3744,3744,-1.1065
3745,3745,-3.3793
3746,3746,-4.643
3747,3747,-2.2807
3748,3748,-3.6408
3749,3749,-4.1505
3750,3750,-1.1821
3751,3751,-0.28877
3752,3752,-2.9487
3753,3753,-2.9565
3754,3754,-0.21918
3755,3755,-1.8501
3756,3756,-0.39422
3757,3757,-1.3657
3758,3758,-3.0982
3759,3759,-2.9487
3760,3760,-1.8501
3761,3761,-1.2216
3762,3762,-0.21918
3763,3763,-1.4161
3764,3764,-1.4972
3765,3765,-0.36131
3766,3766,-4.0995
3767,3767,-0.18432
3768,3768,-2.7678
3769,3769,-2.9487
3770,3770,-1.7461
3771,3771,-1.7778
3772,3772,-2.6004
3773,3773,-1.0028
3774,3774,-1.544
3775,3775,-0.13216
3776,3776,-0.91194
3777,3777,-1.5459
3778,3778,-0.34852
3779,3779,-0.99191
3780,3780,-2.4534
3781,3781,-0.29575
3782,3782,-2.9282
3783,3783,-2.1299
3784,3784,-4.6613
3785,3785,-3.7431
3786,3786,-3.2285
3787,3787,-5.7599
3788,3788,-1.9995
3789,3789,-0.70717
3790,3790,-2.6445
3791,3791,-0.45661
3792,3792,-3.8038
3793,3793,-2.9282
3794,3794,-1.035
3795,3795,-1.4532
3796,3796,-1.3393
3797,3797,-1.0092
3798,3798,-2.2807
3799,3799,-0.96921
3800,3800,-1.1584
3801,3801,-5.4402
3802,3802,-3.6408
3803,3803,-0.55082
3804,3804,-2.8469
3805,3805,-2.5045
3806,3806,-0.4908
3807,3807,-0.0042756
3808,3808,-4.643
3809,3809,-2.9487
3810,3810,-2.2807
3811,3811,-6.5105
3812,3812,-1.8295
3813,3813,-2.1299
3814,3814,-2.0314
3815,3815,-2.1299
3816,3816,-0.89507
3817,3817,-2.9282
3818,3818,-2.0539
3819,3819,-1.9538
3820,3820,-2.5422
3821,3821,-1.2371
3822,3822,-2.9282
3823,3823,-0.89507
3824,3824,-2.9487
3825,3825,-3.7431
3826,3826,-0.48707
3827,3827,-0.86956
3828,3828,-0.91914
3829,3829,-2.9282
3830,3830,-2.1336
3831,3831,-3.2285
3832,3832,-0.43593
3833,3833,-1.3439
3834,3834,-3.3793
3835,3835,-0.67851
3836,3836,-3.8511
3837,3837,-2.7678
3838,3838,-3.293
3839,3839,-1.958
3840,3840,-3.6408
3841,3841,-3.7431
3842,3842,-2.9282
3843,3843,-4.643
3844,3844,-1.2273
3845,3845,-3.293
3846,3846,-4.6613
3847,3847,-0.51442
3848,3848,-0.63972
3849,3849,-1.6191
3850,3850,-4.6613
3851,3851,-1.8295
3852,3852,-5.9511
3853,3853,-0.38442
3854,3854,-0.93276
3855,3855,-2.49
3856,3856,-2.4334
3857,3857,-2.8155
3858,3858,-0.013707
3859,3859,-0.95159
3860,3860,-0.3214
3861,3861,-1.8547
3862,3862,-0.50966
3863,3863,-1.5855
3864,3864,-1.5018
3865,3865,-0.98225
3866,3866,-3.7431
3867,3867,-1.3452
3868,3868,-1.7794
3869,3869,-0.21918
3870,3870,-2.8996
3871,3871,-0.28405
3872,3872,-2.9487
3873,3873,-2.1299
3874,3874,-1.1916
3875,3875,-2.2807
3876,3876,-0.54414
3877,3877,-2.2478
3878,3878,-2.9282
3879,3879,-0.058488
3880,3880,-0.9009
3881,3881,-0.89507
3882,3882,-0.55082
3883,3883,-1.1888
3884,3884,-1.0857
3885,3885,-0.16999
3886,3886,-1.3914
3887,3887,-0.22011
3888,3888,-0.30728
3889,3889,-0.66829
3890,3890,-2.6445
3891,3891,-3.7431
3892,3892,-3.6408
3893,3893,-5.4119
3894,3894,-3.2285
3895,3895,-2.9282
3896,3896,-0.068662
3897,3897,-2.2807
3898,3898,-1.5459
3899,3899,-1.6168
3900,3900,-3.7431
3901,3901,-0.1155
3902,3902,-1.6949
3903,3903,-1.0313
3904,3904,-2.8011
3905,3905,-3.2285
3906,3906,-3.9455
3907,3907,-3.7431
3908,3908,-2.9487
3909,3909,-0.67129
3910,3910,-1.7001
3911,3911,-0.90987
3912,3912,-3.7431
3913,3913,-4.9983
3914,3914,-3.7431
3915,3915,-0.066703
3916,3916,-3.2285
3917,3917,-1.7972
3918,3918,-0.90987
3919,3919,-3.7431
3920,3920,-3.0524
3921,3921,-5.4119
3922,3922,-1.155
3923,3923,-0.93211
3924,3924,-4.1505
3925,3925,-3.5627
3926,3926,-1.7025
3927,3927,-1.7794
3928,3928,-2.5939
3929,3929,-2.9282
3930,3930,-0.17501
3931,3931,-0.79864
3932,3932,-1.4334
3933,3933,-1.7169
3934,3934,-3.7431
3935,3935,-0.22957
3936,3936,-5.9511
3937,3937,-3.8511
3938,3938,-1.5351
3939,3939,-1.5484
3940,3940,-3.3793
3941,3941,-0.57946
3942,3942,-4.9983
3943,3943,-3.0009
3944,3944,-3.8511
3945,3945,-0.68081
3946,3946,-2.5422
3947,3947,-3.3889
3948,3948,-0.094072
3949,3949,-0.7655
3950,3950,-3.8511
3951,3951,-3.2285
3952,3952,-0.69529
3953,3953,-2.1299
3954,3954,-0.72334
3955,3955,-0.76948
3956,3956,-0.012048
3957,3957,-5.7599
3958,3958,-0.92076
3959,3959,-3.3793
3960,3960,-0.06033
3961,3961,-7.0497
3962,3962,-0.48707
3963,3963,-6.5105
3964,3964,-0.75149
3965,3965,-1.0099
3966,3966,-2.9282
3967,3967,-1.0957
3968,3968,-3.293
3969,3969,-2.1336
3970,3970,-1.0759
3971,3971,-0.38377
3972,3972,-0.68574
3973,3973,-3.8511
3974,3974,-5.4119
3975,3975,-0.83071
3976,3976,-3.6408
3977,3977,-1.7169
3978,3978,-1.0957
3979,3979,-0.049541
3980,3980,-4.0995
3981,3981,-3.3793
3982,3982,-1.9162
3983,3983,-2.5939
3984,3984,-1.5459
3985,3985,-0.22011
3986,3986,-2.4867
3987,3987,-0.6554
3988,3988,-1.1006
3989,3989,-1.0325
3990,3990,-0.28877
3991,3991,-1.1011
3992,3992,-2.0314
3993,3993,-2.0314
3994,3994,-3.2285
3995,3995,-2.2304
3996,3996,-0.80759
3997,3997,-1.1306
3998,3998,-3.7431
3999,3999,-0.21987
4000,4000,-0.45979
4001,4001,-4.6613
4002,4002,-0.71366
4003,4003,-2.0463
4004,4004,-3.3889
4005,4005,-1.5459
4006,4006,-1.8501
4007,4007,-2.6445
4008,4008,-1.6319
4009,4009,-0.53239
4010,4010,-1.1482
4011,4011,-0.82391
4012,4012,-2.1299
4013,4013,-2.2508
4014,4014,-0.27511
4015,4015,-1.4424
4016,4016,-1.8501
4017,4017,-1.2417
4018,4018,-4.9983
4019,4019,-0.71353
4020,4020,-3.2285
4021,4021,-0.87911
4022,4022,-3.3793
4023,4023,-0.0042756
4024,4024,-0.83306
4025,4025,-0.79361
4026,4026,-3.7431
4027,4027,-1.0557
4028,4028,-0.48707
4029,4029,-0.74972
4030,4030,-2.2903
4031,4031,-0.20767
4032,4032,-3.3793
4033,4033,-0.18612
4034,4034,-0.90987
4035,4035,-0.086767
4036,4036,-6.5105
4037,4037,-1.1781
4038,4038,-1.8186
4039,4039,-1.3905
4040,4040,-0.34666
4041,4041,-1.3452
4042,4042,-1.8295
4043,4043,-0.73094
4044,4044,-1.5403
4045,4045,-5.4119
4046,4046,-2.9282
4047,4047,-0.32547
4048,4048,-0.94324
4049,4049,-3.6408
4050,4050,-0.57946
4051,4051,-3.2285
4052,4052,-2.0316
4053,4053,-2.1944
4054,4054,-0.50966
4055,4055,-2.8011
4056,4056,-2.9487
4057,4057,-0.93392
4058,4058,-2.49
4059,4059,-2.9282
4060,4060,-2.6445
4061,4061,-0.93392
4062,4062,-2.2764
4063,4063,-3.8038
4064,4064,-3.6408
4065,4065,-1.3393
4066,4066,-3.2285
4067,4067,-0.093026
4068,4068,-2.9282
4069,4069,-0.17501
4070,4070,-3.293
4071,4071,-3.6408
4072,4072,-0.42359
4073,4073,-2.9487
4074,4074,-1.3393
4075,4075,-3.7431
4076,4076,-0.98225
4077,4077,-3.7431
4078,4078,-0.1231
4079,4079,-3.6408
4080,4080,-2.0314
4081,4081,-4.9983
4082,4082,-0.066178
4083,4083,-1.2847
4084,4084,-1.443
4085,4085,-2.9282
4086,4086,-0.20617
4087,4087,-5.7599
4088,4088,-1.4318
4089,4089,-0.83059
4090,4090,-2.9487
4091,4091,-1.0028
4092,4092,-4.1126
4093,4093,-0.1292
4094,4094,-0.72801
4095,4095,-1.1477
4096,4096,-1.3173
4097,4097,-4.643
4098,4098,-1.6191
4099,4099,-1.4328
4100,4100,-1.7699
4101,4101,-2.1336
4102,4102,-2.9282
4103,4103,-3.8997
4104,4104,-2.1336
4105,4105,-0.49989
4106,4106,-2.1336
4107,4107,-2.8011
4108,4108,-0.24066
4109,4109,-2.0062
4110,4110,-0.53239
4111,4111,-1.1821
4112,4112,-0.62804
4113,4113,-3.2285
4114,4114,-0.98079
4115,4115,-1.9538
4116,4116,-0.34715
4117,4117,-0.16766
4118,4118,-0.91615
4119,4119,-1.2861
4120,4120,-1.028
4121,4121,-3.3793
4122,4122,-1.9793
4123,4123,-0.33679
4124,4124,-2.1299
4125,4125,-0.45661
4126,4126,-3.3793
4127,4127,-2.6004
4128,4128,-3.3793
4129,4129,-0.73562
4130,4130,-3.2285
4131,4131,-5.7599
4132,4132,-1.1821
4133,4133,-1.1584
4134,4134,-3.3793
4135,4135,-0.16999
4136,4136,-0.21105
4137,4137,-3.293
4138,4138,-0.96399
4139,4139,-4.3772
4140,4140,-4.643
4141,4141,-0.38592
4142,4142,-4.9024
4143,4143,-2.7198
4144,4144,-2.9487
4145,4145,-1.443
4146,4146,-2.9487
4147,4147,-2.5422
4148,4148,-3.8997
4149,4149,-1.7016
4150,4150,-1.7851
4151,4151,-1.4695
4152,4152,-2.9282
4153,4153,-1.8681
4154,4154,-3.3793
4155,4155,-0.82486
4156,4156,-1.5855
4157,4157,-0.69856
4158,4158,-1.1626
4159,4159,-1.2388
4160,4160,-0.40457
4161,4161,-3.2786
4162,4162,-0.98821
4163,4163,-0.69856
4164,4164,-2.9282
4165,4165,-1.8121
4166,4166,-5.7599
4167,4167,-3.6408
4168,4168,-1.0424
4169,4169,-3.7431
4170,4170,-3.5814
4171,4171,-1.155
4172,4172,-4.9024
4173,4173,-0.11446
4174,4174,-2.9487
4175,4175,-0.18397
4176,4176,-3.7431
4177,4177,-1.4334
4178,4178,-3.8038
4179,4179,-2.5256
4180,4180,-4.9983
4181,4181,-1.0028
4182,4182,-1.8501
4183,4183,-2.1536
4184,4184,-2.5422
4185,4185,-2.5031
4186,4186,-1.4334
4187,4187,-3.3793
4188,4188,-2.18
4189,4189,-0.65396
4190,4190,-2.9282
4191,4191,-1.8295
4192,4192,-2.2807
4193,4193,-0.80307
4194,4194,-0.90987
4195,4195,-2.9282
4196,4196,-3.814
4197,4197,-2.3673
4198,4198,-0.83059
4199,4199,-3.8038
4200,4200,-1.9995
4201,4201,-3.3793
4202,4202,-1.3343
4203,4203,-3.6408
4204,4204,-0.5929
4205,4205,-0.90987
4206,4206,-1.7896
4207,4207,-1.8501
4208,4208,-3.3361
4209,4209,-0.35274
4210,4210,-1.8281
4211,4211,-1.5351
4212,4212,-0.23393
4213,4213,-2.9487
4214,4214,-0.58976
4215,4215,-2.9487
4216,4216,-4.3772
4217,4217,-3.2285
4218,4218,-1.5403
4219,4219,-2.0314
4220,4220,-3.7431
4221,4221,-2.0314
4222,4222,-2.5422
4223,4223,-0.7787
4224,4224,-1.9779
4225,4225,-4.6613
4226,4226,-2.9007
4227,4227,-0.25472
4228,4228,-1.1065
4229,4229,-0.53595
4230,4230,-2.0314
4231,4231,-1.0152
4232,4232,-4.9024
4233,4233,-0.91194
4234,4234,-2.49
4235,4235,-0.92937
4236,4236,-0.15411
4237,4237,-2.1336
4238,4238,-0.87911
4239,4239,-0.22011
4240,4240,-2.1536
4241,4241,-3.3889
4242,4242,-3.2146
4243,4243,-2.9282
4244,4244,-2.1299
4245,4245,-0.19539
4246,4246,-3.7431
4247,4247,-3.6408
4248,4248,-1.1482
4249,4249,-2.1944
4250,4250,-0.035456
4251,4251,-1.8501
4252,4252,-0.52025
4253,4253,-1.9538
4254,4254,-0.91572
4255,4255,-3.2285
4256,4256,-2.7525
4257,4257,-1.5459
4258,4258,-0.1155
4259,4259,-3.2786
4260,4260,-2.1336
4261,4261,-0.36357
4262,4262,-3.3793
4263,4263,-0.33417
4264,4264,-0.99118
4265,4265,-1.1888
4266,4266,-5.4402
4267,4267,-3.0519
4268,4268,-3.6408
4269,4269,-3.293
4270,4270,-1.7699
4271,4271,-4.9983
4272,4272,-3.6408
4273,4273,-3.8038
4274,4274,-2.1336
4275,4275,-2.9282
4276,4276,-0.62804
4277,4277,-3.0982
4278,4278,-1.3452
4279,4279,-2.193
4280,4280,-3.8038
4281,4281,-1.0313
4282,4282,-5.7599
4283,4283,-1.8295
4284,4284,-0.83059
4285,4285,-0.35459
4286,4286,-1.055
4287,4287,-0.98225
4288,4288,-0.025833
4289,4289,-1.0814
4290,4290,-1.0011
4291,4291,-0.55082
4292,4292,-3.7431
4293,4293,-1.3393
4294,4294,-3.7431
4295,4295,-0.13649
4296,4296,-0.93302
4297,4297,-1.1412
4298,4298,-0.57056
4299,4299,-0.24066
4300,4300,-0.53026
4301,4301,-2.9282
4302,4302,-5.7599
4303,4303,-1.035
4304,4304,-2.2807
4305,4305,-2.9282
4306,4306,-5.4119
4307,4307,-1.3492
4308,4308,-2.6445
4309,4309,-0.30909
4310,4310,-0.83059
4311,4311,-2.9282
4312,4312,-0.82188
4313,4313,-3.9455
4314,4314,-2.7052
4315,4315,-0.69529
4316,4316,-1.0028
4317,4317,-1.8501
4318,4318,-3.6408
4319,4319,-1.3988
4320,4320,-1.8501
4321,4321,-0.25337
4322,4322,-0.79288
4323,4323,-0.42359
4324,4324,-0.61603
4325,4325,-4.3772
4326,4326,-0.217
4327,4327,-2.9487
4328,4328,-0.44442
4329,4329,-3.6408
4330,4330,-3.3793
4331,4331,-0.33954
4332,4332,-7.0497
4333,4333,-7.0497
4334,4334,-0.57946
4335,4335,-0.75149
4336,4336,-3.6408
4337,4337,-2.851
4338,4338,-1.8295
4339,4339,-6.5105
4340,4340,-0.22957
4341,4341,-1.0814
4342,4342,-1.8295
4343,4343,-0.042064
4344,4344,-1.4334
4345,4345,-4.901
4346,4346,-3.293
4347,4347,-0.21918
4348,4348,-4.0051
4349,4349,-1.8501
4350,4350,-4.5646
4351,4351,-0.52124
4352,4352,-0.46921
4353,4353,-0.24934
4354,4354,-0.44725
4355,4355,-0.72225
4356,4356,-0.85935
4357,4357,-0.57056
4358,4358,-0.54176
4359,4359,-1.1781
4360,4360,-0.41758
4361,4361,-0.090217
4362,4362,-3.8038
4363,4363,-2.9282
4364,4364,-0.50966
4365,4365,-3.8038
4366,4366,-2.1299
4367,4367,-0.71366
4368,4368,-2.8155
4369,4369,-0.98145
4370,4370,-0.38377
4371,4371,-4.9024
4372,4372,-2.9487
4373,4373,-2.9282
4374,4374,-0.41711
4375,4375,-3.6408
4376,4376,-0.85935
4377,4377,-3.8997
4378,4378,-0.80759
4379,4379,-3.014
4380,4380,-0.78246
4381,4381,-1.27
4382,4382,-4.6613
4383,4383,-0.054938
4384,4384,-0.26685
4385,4385,-0.55082
4386,4386,-3.1476
4387,4387,-4.3772
4388,4388,-2.0314
4389,4389,-2.9282
4390,4390,-0.33829
4391,4391,-2.5422
4392,4392,-0.32619
4393,4393,-2.9487
4394,4394,-0.17719
4395,4395,-2.9282
4396,4396,-0.4349
4397,4397,-1.649
4398,4398,-3.3793
4399,4399,-0.81439
4400,4400,-2.4329
4401,4401,-0.0010083
4402,4402,-1.035
4403,4403,-1.1781
4404,4404,-0.81439
4405,4405,-3.0524
4406,4406,-3.3793
4407,4407,-0.81638
4408,4408,-2.9487
4409,4409,-3.8997
4410,4410,-4.9024
4411,4411,-6.5642
4412,4412,-0.42359
4413,4413,-2.6244
4414,4414,-2.1336
4415,4415,-0.55565
4416,4416,-3.7431
4417,4417,-1.0871
4418,4418,-3.3793
4419,4419,-1.035
4420,4420,-0.38526
4421,4421,-2.9282
4422,4422,-3.6408
4423,4423,-1.9995
4424,4424,-2.1651
4425,4425,-1.2319
4426,4426,-2.4641
4427,4427,-1.5338
4428,4428,-0.55082
4429,4429,-0.70784
4430,4430,-1.3452
4431,4431,-0.75149
4432,4432,-1.8123
4433,4433,-2.5422
4434,4434,-1.4334
4435,4435,-0.98356
4436,4436,-6.5105
4437,4437,-1.1065
4438,4438,-4.643
4439,4439,-0.15884
4440,4440,-0.87934
4441,4441,-0.36989
4442,4442,-0.6545
4443,4443,-0.66365
4444,4444,-0.15411
4445,4445,-0.98145
4446,4446,-1.7001
4447,4447,-0.53026
4448,4448,-1.015
4449,4449,-0.33496
4450,4450,-0.92076
4451,4451,-4.8524
4452,4452,-7.0497
4453,4453,-1.935
4454,4454,-3.8997
4455,4455,-1.8501
4456,4456,-0.82715
4457,4457,-3.7538
4458,4458,-4.0995
4459,4459,-3.8038
4460,4460,-1.9023
4461,4461,-3.0524
4462,4462,-0.4349
4463,4463,-0.13118
4464,4464,-1.2371
4465,4465,-4.9024
4466,4466,-1.1916
4467,4467,-3.2786
4468,4468,-1.8295
4469,4469,-2.9282
4470,4470,-1.0957
4471,4471,-0.48857
4472,4472,-1.0613
4473,4473,-3.3793
4474,4474,-3.7431
4475,4475,-4.901
4476,4476,-3.7431
4477,4477,-2.9282
4478,4478,-1.4334
4479,4479,-1.3874
4480,4480,-3.8511
4481,4481,-0.40392
4482,4482,-0.54613
4483,4483,-1.2524
4484,4484,-1.9023
4485,4485,-2.9282
4486,4486,-0.12328
4487,4487,-3.2285
4488,4488,-1.8295
4489,4489,-1.1916
4490,4490,-3.2285
4491,4491,-0.59628
4492,4492,-0.73987
4493,4493,-3.7431
4494,4494,-1.1916
4495,4495,-2.7678
4496,4496,-2.9487
4497,4497,-3.6408
4498,4498,-4.3772
4499,4499,-2.5422
4500,4500,-3.8997
4501,4501,-1.6824
4502,4502,-0.44708
4503,4503,-0.64364
4504,4504,-3.6408
4505,4505,-0.70797
4506,4506,-2.6445
4507,4507,-0.82544
4508,4508,-0.50795
4509,4509,-2.1299
4510,4510,-0.39527
4511,4511,-1.1821
4512,4512,-3.2285
4513,4513,-2.9565
4514,4514,-0.32547
4515,4515,-2.9282
4516,4516,-1.2371
4517,4517,-2.5874
4518,4518,-0.28908
4519,4519,-2.2764
4520,4520,-2.2807
4521,4521,-0.066131
4522,4522,-1.2429
4523,4523,-0.34158
4524,4524,-2.6445
4525,4525,-2.1536
4526,4526,-0.6076
4527,4527,-3.8038
4528,4528,-0.42971
4529,4529,-3.2786
4530,4530,-2.9282
4531,4531,-0.4454
4532,4532,-2.4334
4533,4533,-0.23613
4534,4534,-1.0028
4535,4535,-1.7699
4536,4536,-0.60148
4537,4537,-3.2285
4538,4538,-4.3772
4539,4539,-2.9487
4540,4540,-0.13979
4541,4541,-0.73094
4542,4542,-1.5208
4543,4543,-0.1231
4544,4544,-0.066178
4545,4545,-0.53239
4546,4546,-0.27511
4547,4547,-1.6692
4548,4548,-6.5642
4549,4549,-2.2807
4550,4550,-0.86956
4551,4551,-1.7972
4552,4552,-1.3393
4553,4553,-0.27662
4554,4554,-2.6445
4555,4555,-0.29133
4556,4556,-1.0504
4557,4557,-0.8133
4558,4558,-3.8038
4559,4559,-0.6776
4560,4560,-3.814
4561,4561,-2.9282
4562,4562,-3.3793
4563,4563,-0.53239
4564,4564,-3.8511
4565,4565,-0.28405
4566,4566,-3.2786
4567,4567,-1.1482
4568,4568,-4.9983
4569,4569,-4.9024
4570,4570,-0.95745
4571,4571,-0.7749
4572,4572,-0.39862
4573,4573,-2.9282
4574,4574,-3.293
4575,4575,-2.1299
4576,4576,-0.63972
4577,4577,-2.9282
4578,4578,-3.7431
4579,4579,-2.9282
4580,4580,-3.2786
4581,4581,-3.2285
4582,4582,-2.9282
4583,4583,-1.5345
4584,4584,-0.43799
4585,4585,-1.6191
4586,4586,-2.1336
4587,4587,-1.9996
4588,4588,-3.0982
4589,4589,-1.3452
4590,4590,-2.9487
4591,4591,-0.16766
4592,4592,-0.85433
4593,4593,-1.7794
4594,4594,-0.49722
4595,4595,-0.79361
4596,4596,-2.193
4597,4597,-0.55587
4598,4598,-0.90987
4599,4599,-3.3793
4600,4600,-0.77868
4601,4601,-0.25337
4602,4602,-1.8579
4603,4603,-3.3793
4604,4604,-1.4972
4605,4605,-4.901
4606,4606,-0.83059
4607,4607,-3.2146
4608,4608,-5.7599
4609,4609,-3.7431
4610,4610,-1.958
4611,4611,-0.19637
4612,4612,-0.61603
4613,4613,-0.94976
4614,4614,-3.195
4615,4615,-4.5646
4616,4616,-0.4908
4617,4617,-0.34381
4618,4618,-2.2807
4619,4619,-0.70784
4620,4620,-3.2285
4621,4621,-0.33679
4622,4622,-2.9487
4623,4623,-3.6408
4624,4624,-4.643
4625,4625,-3.3793
4626,4626,-3.3793
4627,4627,-3.6408
4628,4628,-2.9487
4629,4629,-1.6168
4630,4630,-3.293
4631,4631,-4.9548
4632,4632,-0.58148
4633,4633,-4.9983
4634,4634,-1.5986
4635,4635,-0.13216
4636,4636,-3.8038
4637,4637,-3.6408
4638,4638,-5.9511
4639,4639,-0.97787
4640,4640,-0.83059
4641,4641,-3.3793
4642,4642,-2.2807
4643,4643,-0.15884
4644,4644,-1.3187
4645,4645,-7.0497
4646,4646,-0.98225
4647,4647,-4.9024
4648,4648,-0.21105
4649,4649,-2.6445
4650,4650,-2.6445
4651,4651,-0.75149
4652,4652,-0.033062
4653,4653,-1.0657
4654,4654,-2.9487
4655,4655,-2.0314
4656,4656,-2.9282
4657,4657,-3.0009
4658,4658,-2.1336
4659,4659,-4.9983
4660,4660,-0.59628
4661,4661,-2.9282
4662,4662,-2.8963
4663,4663,-4.9024
4664,4664,-2.2807
4665,4665,-2.7052
4666,4666,-2.5939
4667,4667,-3.8511
4668,4668,-4.9983
4669,4669,-3.2285
4670,4670,-0.99097
4671,4671,-2.9282
4672,4672,-0.4349
4673,4673,-3.7431
4674,4674,-0.90987
4675,4675,-3.6408
4676,4676,-5.9511
4677,4677,-0.98225
4678,4678,-2.9282
4679,4679,-3.3793
4680,4680,-0.64099
4681,4681,-1.4695
4682,4682,-2.9565
4683,4683,-3.3793
4684,4684,-2.2807
4685,4685,-1.0099
4686,4686,-3.6408
4687,4687,-2.7678
4688,4688,-0.98145
4689,4689,-2.2807
4690,4690,-3.3793
4691,4691,-3.7431
4692,4692,-3.8024
4693,4693,-1.1065
4694,4694,-3.9455
4695,4695,-1.3187
4696,4696,-0.63364
4697,4697,-3.7431
4698,4698,-0.07832
4699,4699,-1.9023
4700,4700,-2.9282
4701,4701,-2.5422
4702,4702,-1.3492
4703,4703,-2.9487
4704,4704,-1.7699
4705,4705,-2.9282
4706,4706,-1.6692
4707,4707,-2.9282
4708,4708,-0.38377
4709,4709,-0.056436
4710,4710,-2.9487
4711,4711,-0.012048
4712,4712,-3.3793
4713,4713,-3.2146
4714,4714,-3.6408
4715,4715,-1.2429
4716,4716,-3.3793
4717,4717,-3.7431
4718,4718,-1.544
4719,4719,-1.8501
4720,4720,-3.6408
4721,4721,-3.2916
4722,4722,-0.3698
4723,4723,-3.7431
4724,4724,-1.1016
4725,4725,-1.5643
4726,4726,-1.1584
4727,4727,-4.3772
4728,4728,-2.3791
4729,4729,-0.16047
4730,4730,-2.9282
4731,4731,-1.3393
4732,4732,-0.33104
4733,4733,-2.1336
4734,4734,-0.63001
4735,4735,-0.25067
4736,4736,-4.0995
4737,4737,-3.8038
4738,4738,-0.92937
4739,4739,-1.4887
4740,4740,-0.50966
4741,4741,-4.9024
4742,4742,-1.5459
4743,4743,-0.81439
4744,4744,-3.6408
4745,4745,-1.8565
4746,4746,-1.4059
4747,4747,-0.95101
4748,4748,-1.7016
4749,4749,-3.8997
4750,4750,-2.8155
4751,4751,-2.1299
4752,4752,-3.8511
4753,4753,-0.10742
4754,4754,-4.9983
4755,4755,-0.22035
4756,4756,-0.69771
4757,4757,-3.7431
4758,4758,-1.544
4759,4759,-2.9487
4760,4760,-2.9487
4761,4761,-1.1852
4762,4762,-3.8606
4763,4763,-3.8511
4764,4764,-5.9511
4765,4765,-2.9487
4766,4766,-1.7699
4767,4767,-0.98502
4768,4768,-3.2285
4769,4769,-3.3793
4770,4770,-2.9487
4771,4771,-3.6408
4772,4772,-3.2285
4773,4773,-2.9282
4774,4774,-2.9487
4775,4775,-3.3793
4776,4776,-2.1336
4777,4777,-3.3793
4778,4778,-0.75149
4779,4779,-2.9282
4780,4780,-3.7431
4781,4781,-1.1065
4782,4782,-0.063827
4783,4783,-2.9487
4784,4784,-0.35241
4785,4785,-3.7431
4786,4786,-2.6603
4787,4787,-3.6408
4788,4788,-0.35127
4789,4789,-4.1126
4790,4790,-1.4334
4791,4791,-1.8293
4792,4792,-0.10285
4793,4793,-1.8295
4794,4794,-3.814
4795,4795,-3.7431
4796,4796,-2.1336
4797,4797,-4.9983
4798,4798,-5.0129
4799,4799,-2.5422
4800,4800,-0.37579
4801,4801,-0.093026
4802,4802,-0.049541
4803,4803,-1.4542
4804,4804,-1.4334
4805,4805,-1.4334
4806,4806,-2.9282
4807,4807,-4.6613
4808,4808,-1.9566
4809,4809,-3.7431
4810,4810,-0.46661
4811,4811,-1.0523
4812,4812,-4.9024
4813,4813,-2.9282
4814,4814,-0.56187
4815,4815,-2.3058
4816,4816,-0.23613
4817,4817,-2.9487
4818,4818,-0.90666
4819,4819,-2.7038
4820,4820,-3.6408
4821,4821,-4.9983
4822,4822,-0.58148
4823,4823,-3.7431
4824,4824,-0.82188
4825,4825,-1.5459
4826,4826,-3.195
4827,4827,-0.4454
4828,4828,-0.70784
4829,4829,-1.752
4830,4830,-1.1252
4831,4831,-2.5422
4832,4832,-2.9282
4833,4833,-1.0313
4834,4834,-3.0009
4835,4835,-6.4515
4836,4836,-3.4287
4837,4837,-0.63222
4838,4838,-3.6773
4839,4839,-0.55082
4840,4840,-4.9983
4841,4841,-3.8511
4842,4842,-3.7431
4843,4843,-0.73094
