,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
396,20.0,22.0,24.0,96,,,,,,,,,,,,,,,5,1
397,20.0,22.0,24.0,97,,,,,,,,,,,,,,,5,1
398,20.0,22.0,24.0,98,,,,,,,,,,,,,,,5,1
399,20.0,22.0,24.0,99,,,,,,,,,,,,,,,5,1
400,21.0,23.0,25.0,0,,,,,,,,,,,,,,,5,1
401,21.0,23.0,25.0,1,,,,,,,,,,,,,,,5,1
402,21.0,23.0,25.0,2,,,,,,,,,,,,,,,5,1
403,21.0,23.0,25.0,3,,,,,,,,,,,,,,,5,1
404,21.0,23.0,25.0,4,,,,,,,,,,,,,,,5,1
405,21.0,23.0,25.0,5,,,,,,,,,,,,,,,5,1
406,21.0,23.0,25.0,6,,,,,,,,,,,,,,,5,1
407,21.0,23.0,25.0,7,,,,,,,,,,,,,,,5,1
408,21.0,23.0,25.0,8,,,,,,,,,,,,,,,5,1
409,21.0,23.0,25.0,9,,,,,,,,,,,,,,,5,1
410,21.0,23.0,25.0,10,,,,,,,,,,,,,,,5,1
411,21.0,23.0,25.0,11,,,,,,,,,,,,,,,5,1
412,21.0,23.0,25.0,12,,,,,,,,,,,,,,,5,1
413,21.0,23.0,25.0,13,,,,,,,,,,,,,,,5,1
414,21.0,23.0,25.0,14,,,,,,,,,,,,,,,5,1
415,21.0,23.0,25.0,15,,,,,,,,,,,,,,,5,1
416,21.0,23.0,25.0,16,,,,,,,,,,,,,,,5,1
417,21.0,23.0,25.0,17,,,,,,,,,,,,,,,5,1
418,21.0,23.0,25.0,18,,,,,,,,,,,,,,,5,1
419,21.0,23.0,25.0,19,,,,,,,,,,,,,,,5,1
420,21.0,23.0,25.0,20,,,,,,,,,,,,,,,5,1
421,21.0,23.0,25.0,21,,,,,,,,,,,,,,,5,1
422,21.0,23.0,25.0,22,,,,,,,,,,,,,,,5,1
423,21.0,23.0,25.0,23,,,,,,,,,,,,,,,5,1
424,21.0,23.0,25.0,24,,,,,,,,,,,,,,,5,1
425,21.0,23.0,25.0,25,,,,,,,,,,,,,,,5,1
426,21.0,23.0,25.0,26,,,,,,,,,,,,,,,5,1
427,21.0,23.0,25.0,27,,,,,,,,,,,,,,,5,1
428,21.0,23.0,25.0,28,,,,,,,,,,,,,,,5,1
429,21.0,23.0,25.0,29,,,,,,,,,,,,,,,5,1
430,21.0,23.0,25.0,30,,,,,,,,,,,,,,,5,1
431,21.0,23.0,25.0,31,,,,,,,,,,,,,,,5,1
432,21.0,23.0,25.0,32,,,,,,,,,,,,,,,5,1
433,21.0,23.0,25.0,33,,,,,,,,,,,,,,,5,1
434,21.0,23.0,25.0,34,,,,,,,,,,,,,,,5,1
435,21.0,23.0,25.0,35,,,,,,,,,,,,,,,5,1
436,21.0,23.0,25.0,36,,,,,,,,,,,,,,,5,1
437,21.0,23.0,25.0,37,,,,,,,,,,,,,,,5,1
438,21.0,23.0,25.0,38,,,,,,,,,,,,,,,5,1
439,21.0,23.0,25.0,39,,,,,,,,,,,,,,,5,1
440,21.0,23.0,25.0,40,,,,,,,,,,,,,,,5,1
441,21.0,23.0,25.0,41,,,,,,,,,,,,,,,5,1
442,21.0,23.0,25.0,42,,,,,,,,,,,,,,,5,1
443,21.0,23.0,25.0,43,,,,,,,,,,,,,,,5,1
444,21.0,23.0,25.0,44,,,,,,,,,,,,,,,5,1
445,21.0,23.0,25.0,45,,,,,,,,,,,,,,,5,1
446,21.0,23.0,25.0,46,,,,,,,,,,,,,,,5,1
447,21.0,23.0,25.0,47,,,,,,,,,,,,,,,5,1
448,21.0,23.0,25.0,48,,,,,,,,,,,,,,,5,1
449,21.0,23.0,25.0,49,,,,,,,,,,,,,,,5,1
450,21.0,23.0,25.0,50,,,,,,,,,,,,,,,5,1
451,21.0,23.0,25.0,51,,,,,,,,,,,,,,,5,1
452,21.0,23.0,25.0,52,,,,,,,,,,,,,,,5,1
453,21.0,23.0,25.0,53,,,,,,,,,,,,,,,5,1
454,21.0,23.0,25.0,54,,,,,,,,,,,,,,,5,1
455,21.0,23.0,25.0,55,,,,,,,,,,,,,,,5,1
456,21.0,23.0,25.0,56,,,,,,,,,,,,,,,5,1
457,21.0,23.0,25.0,57,,,,,,,,,,,,,,,5,1
458,21.0,23.0,25.0,58,,,,,,,,,,,,,,,5,1
459,21.0,23.0,25.0,59,,,,,,,,,,,,,,,5,1
460,21.0,23.0,25.0,60,,,,,,,,,,,,,,,5,1
461,21.0,23.0,25.0,61,,,,,,,,,,,,,,,5,1
462,21.0,23.0,25.0,62,,,,,,,,,,,,,,,5,1
463,21.0,23.0,25.0,63,,,,,,,,,,,,,,,5,1
464,21.0,23.0,25.0,64,,,,,,,,,,,,,,,5,1
465,21.0,23.0,25.0,65,,,,,,,,,,,,,,,5,1
466,21.0,23.0,25.0,66,,,,,,,,,,,,,,,5,1
467,21.0,23.0,25.0,67,,,,,,,,,,,,,,,5,1
468,21.0,23.0,25.0,68,,,,,,,,,,,,,,,5,1
469,21.0,23.0,25.0,69,,,,,,,,,,,,,,,5,1
470,21.0,23.0,25.0,70,,,,,,,,,,,,,,,5,1
471,21.0,23.0,25.0,71,,,,,,,,,,,,,,,5,1
472,21.0,23.0,25.0,72,,,,,,,,,,,,,,,5,1
473,21.0,23.0,25.0,73,,,,,,,,,,,,,,,5,1
474,21.0,23.0,25.0,74,,,,,,,,,,,,,,,5,1
475,21.0,23.0,25.0,75,,,,,,,,,,,,,,,5,1
476,21.0,23.0,25.0,76,,,,,,,,,,,,,,,5,1
477,21.0,23.0,25.0,77,,,,,,,,,,,,,,,5,1
478,21.0,23.0,25.0,78,,,,,,,,,,,,,,,5,1
479,21.0,23.0,25.0,79,,,,,,,,,,,,,,,5,1
480,21.0,23.0,25.0,80,,,,,,,,,,,,,,,5,1
481,21.0,23.0,25.0,81,,,,,,,,,,,,,,,5,1
482,21.0,23.0,25.0,82,,,,,,,,,,,,,,,5,1
483,21.0,23.0,25.0,83,,,,,,,,,,,,,,,5,1
484,21.0,23.0,25.0,84,,,,,,,,,,,,,,,5,1
485,21.0,23.0,25.0,85,,,,,,,,,,,,,,,5,1
486,21.0,23.0,25.0,86,,,,,,,,,,,,,,,5,1
487,21.0,23.0,25.0,87,,,,,,,,,,,,,,,5,1
488,21.0,23.0,25.0,88,,,,,,,,,,,,,,,5,1
489,21.0,23.0,25.0,89,,,,,,,,,,,,,,,5,1
490,21.0,23.0,25.0,90,,,,,,,,,,,,,,,5,1
491,21.0,23.0,25.0,91,,,,,,,,,,,,,,,5,1
492,21.0,23.0,25.0,92,,,,,,,,,,,,,,,5,1
493,21.0,23.0,25.0,93,,,,,,,,,,,,,,,5,1
494,21.0,23.0,25.0,94,,,,,,,,,,,,,,,5,1
495,21.0,23.0,25.0,95,,,,,,,,,,,,,,,5,1
496,21.0,23.0,25.0,96,,,,,,,,,,,,,,,5,1
497,21.0,23.0,25.0,97,,,,,,,,,,,,,,,5,1
498,21.0,23.0,25.0,98,,,,,,,,,,,,,,,5,1
499,21.0,23.0,25.0,99,,,,,,,,,,,,,,,5,1
500,22.0,24.0,26.0,0,,,,,,,,,,,,,,,5,1
501,22.0,24.0,26.0,1,,,,,,,,,,,,,,,5,1
502,22.0,24.0,26.0,2,,,,,,,,,,,,,,,5,1
503,22.0,24.0,26.0,3,,,,,,,,,,,,,,,5,1
504,22.0,24.0,26.0,4,,,,,,,,,,,,,,,5,1
505,22.0,24.0,26.0,5,,,,,,,,,,,,,,,5,1
506,22.0,24.0,26.0,6,,,,,,,,,,,,,,,5,1
507,22.0,24.0,26.0,7,,,,,,,,,,,,,,,5,1
508,22.0,24.0,26.0,8,,,,,,,,,,,,,,,5,1
509,22.0,24.0,26.0,9,,,,,,,,,,,,,,,5,1
510,22.0,24.0,26.0,10,,,,,,,,,,,,,,,5,1
511,22.0,24.0,26.0,11,,,,,,,,,,,,,,,5,1
512,22.0,24.0,26.0,12,,,,,,,,,,,,,,,5,1
513,22.0,24.0,26.0,13,,,,,,,,,,,,,,,5,1
514,22.0,24.0,26.0,14,,,,,,,,,,,,,,,5,1
515,22.0,24.0,26.0,15,,,,,,,,,,,,,,,5,1
516,22.0,24.0,26.0,16,,,,,,,,,,,,,,,5,1
517,22.0,24.0,26.0,17,,,,,,,,,,,,,,,5,1
518,22.0,24.0,26.0,18,,,,,,,,,,,,,,,5,1
519,22.0,24.0,26.0,19,,,,,,,,,,,,,,,5,1
520,22.0,24.0,26.0,20,,,,,,,,,,,,,,,5,1
521,22.0,24.0,26.0,21,,,,,,,,,,,,,,,5,1
522,22.0,24.0,26.0,22,,,,,,,,,,,,,,,5,1
523,22.0,24.0,26.0,23,,,,,,,,,,,,,,,5,1
524,22.0,24.0,26.0,24,,,,,,,,,,,,,,,5,1
525,22.0,24.0,26.0,25,,,,,,,,,,,,,,,5,1
526,22.0,24.0,26.0,26,,,,,,,,,,,,,,,5,1
527,22.0,24.0,26.0,27,,,,,,,,,,,,,,,5,1
528,22.0,24.0,26.0,28,,,,,,,,,,,,,,,5,1
529,22.0,24.0,26.0,29,,,,,,,,,,,,,,,5,1
530,22.0,24.0,26.0,30,,,,,,,,,,,,,,,5,1
531,22.0,24.0,26.0,31,,,,,,,,,,,,,,,5,1
532,22.0,24.0,26.0,32,,,,,,,,,,,,,,,5,1
533,22.0,24.0,26.0,33,,,,,,,,,,,,,,,5,1
534,22.0,24.0,26.0,34,,,,,,,,,,,,,,,5,1
535,22.0,24.0,26.0,35,,,,,,,,,,,,,,,5,1
536,22.0,24.0,26.0,36,,,,,,,,,,,,,,,5,1
537,22.0,24.0,26.0,37,,,,,,,,,,,,,,,5,1
538,22.0,24.0,26.0,38,,,,,,,,,,,,,,,5,1
539,22.0,24.0,26.0,39,,,,,,,,,,,,,,,5,1
540,22.0,24.0,26.0,40,,,,,,,,,,,,,,,5,1
541,22.0,24.0,26.0,41,,,,,,,,,,,,,,,5,1
542,22.0,24.0,26.0,42,,,,,,,,,,,,,,,5,1
543,22.0,24.0,26.0,43,,,,,,,,,,,,,,,5,1
544,22.0,24.0,26.0,44,,,,,,,,,,,,,,,5,1
545,22.0,24.0,26.0,45,,,,,,,,,,,,,,,5,1
546,22.0,24.0,26.0,46,,,,,,,,,,,,,,,5,1
547,22.0,24.0,26.0,47,,,,,,,,,,,,,,,5,1
548,22.0,24.0,26.0,48,,,,,,,,,,,,,,,5,1
549,22.0,24.0,26.0,49,,,,,,,,,,,,,,,5,1
550,22.0,24.0,26.0,50,,,,,,,,,,,,,,,5,1
551,22.0,24.0,26.0,51,,,,,,,,,,,,,,,5,1
552,22.0,24.0,26.0,52,,,,,,,,,,,,,,,5,1
553,22.0,24.0,26.0,53,,,,,,,,,,,,,,,5,1
554,22.0,24.0,26.0,54,,,,,,,,,,,,,,,5,1
555,22.0,24.0,26.0,55,,,,,,,,,,,,,,,5,1
556,22.0,24.0,26.0,56,,,,,,,,,,,,,,,5,1
557,22.0,24.0,26.0,57,,,,,,,,,,,,,,,5,1
558,22.0,24.0,26.0,58,,,,,,,,,,,,,,,5,1
559,22.0,24.0,26.0,59,,,,,,,,,,,,,,,5,1
560,22.0,24.0,26.0,60,,,,,,,,,,,,,,,5,1
561,22.0,24.0,26.0,61,,,,,,,,,,,,,,,5,1
562,22.0,24.0,26.0,62,,,,,,,,,,,,,,,5,1
563,22.0,24.0,26.0,63,,,,,,,,,,,,,,,5,1
564,22.0,24.0,26.0,64,,,,,,,,,,,,,,,5,1
565,22.0,24.0,26.0,65,,,,,,,,,,,,,,,5,1
566,22.0,24.0,26.0,66,,,,,,,,,,,,,,,5,1
567,22.0,24.0,26.0,67,,,,,,,,,,,,,,,5,1
568,22.0,24.0,26.0,68,,,,,,,,,,,,,,,5,1
569,22.0,24.0,26.0,69,,,,,,,,,,,,,,,5,1
570,22.0,24.0,26.0,70,,,,,,,,,,,,,,,5,1
571,22.0,24.0,26.0,71,,,,,,,,,,,,,,,5,1
572,22.0,24.0,26.0,72,,,,,,,,,,,,,,,5,1
573,22.0,24.0,26.0,73,,,,,,,,,,,,,,,5,1
574,22.0,24.0,26.0,74,,,,,,,,,,,,,,,5,1
575,22.0,24.0,26.0,75,,,,,,,,,,,,,,,5,1
576,22.0,24.0,26.0,76,,,,,,,,,,,,,,,5,1
577,22.0,24.0,26.0,77,,,,,,,,,,,,,,,5,1
578,22.0,24.0,26.0,78,,,,,,,,,,,,,,,5,1
579,22.0,24.0,26.0,79,,,,,,,,,,,,,,,5,1
580,22.0,24.0,26.0,80,,,,,,,,,,,,,,,5,1
581,22.0,24.0,26.0,81,,,,,,,,,,,,,,,5,1
582,22.0,24.0,26.0,82,,,,,,,,,,,,,,,5,1
583,22.0,24.0,26.0,83,,,,,,,,,,,,,,,5,1
584,22.0,24.0,26.0,84,,,,,,,,,,,,,,,5,1
585,22.0,24.0,26.0,85,,,,,,,,,,,,,,,5,1
586,22.0,24.0,26.0,86,,,,,,,,,,,,,,,5,1
587,22.0,24.0,26.0,87,,,,,,,,,,,,,,,5,1
588,22.0,24.0,26.0,88,,,,,,,,,,,,,,,5,1
589,22.0,24.0,26.0,89,,,,,,,,,,,,,,,5,1
590,22.0,24.0,26.0,90,,,,,,,,,,,,,,,5,1
591,22.0,24.0,26.0,91,,,,,,,,,,,,,,,5,1
592,22.0,24.0,26.0,92,,,,,,,,,,,,,,,5,1
593,22.0,24.0,26.0,93,,,,,,,,,,,,,,,5,1
594,22.0,24.0,26.0,94,,,,,,,,,,,,,,,5,1
595,22.0,24.0,26.0,95,,,,,,,,,,,,,,,5,1
596,22.0,24.0,26.0,96,,,,,,,,,,,,,,,5,1
597,22.0,24.0,26.0,97,,,,,,,,,,,,,,,5,1
598,22.0,24.0,26.0,98,,,,,,,,,,,,,,,5,1
599,22.0,24.0,26.0,99,,,,,,,,,,,,,,,5,1
600,23.0,25.0,27.0,0,,,,,,,,,,,,,,,5,1
601,23.0,25.0,27.0,1,,,,,,,,,,,,,,,5,1
602,23.0,25.0,27.0,2,,,,,,,,,,,,,,,5,1
603,23.0,25.0,27.0,3,,,,,,,,,,,,,,,5,1
604,23.0,25.0,27.0,4,,,,,,,,,,,,,,,5,1
605,23.0,25.0,27.0,5,,,,,,,,,,,,,,,5,1
606,23.0,25.0,27.0,6,,,,,,,,,,,,,,,5,1
607,23.0,25.0,27.0,7,,,,,,,,,,,,,,,5,1
608,23.0,25.0,27.0,8,,,,,,,,,,,,,,,5,1
609,23.0,25.0,27.0,9,,,,,,,,,,,,,,,5,1
610,23.0,25.0,27.0,10,,,,,,,,,,,,,,,5,1
611,23.0,25.0,27.0,11,,,,,,,,,,,,,,,5,1
612,23.0,25.0,27.0,12,,,,,,,,,,,,,,,5,1
613,23.0,25.0,27.0,13,,,,,,,,,,,,,,,5,1
614,23.0,25.0,27.0,14,,,,,,,,,,,,,,,5,1
615,23.0,25.0,27.0,15,,,,,,,,,,,,,,,5,1
616,23.0,25.0,27.0,16,,,,,,,,,,,,,,,5,1
617,23.0,25.0,27.0,17,,,,,,,,,,,,,,,5,1
618,23.0,25.0,27.0,18,,,,,,,,,,,,,,,5,1
619,23.0,25.0,27.0,19,,,,,,,,,,,,,,,5,1
620,23.0,25.0,27.0,20,,,,,,,,,,,,,,,5,1
621,23.0,25.0,27.0,21,,,,,,,,,,,,,,,5,1
622,23.0,25.0,27.0,22,,,,,,,,,,,,,,,5,1
623,23.0,25.0,27.0,23,,,,,,,,,,,,,,,5,1
624,23.0,25.0,27.0,24,,,,,,,,,,,,,,,5,1
625,23.0,25.0,27.0,25,,,,,,,,,,,,,,,5,1
626,23.0,25.0,27.0,26,,,,,,,,,,,,,,,5,1
627,23.0,25.0,27.0,27,,,,,,,,,,,,,,,5,1
628,23.0,25.0,27.0,28,,,,,,,,,,,,,,,5,1
629,23.0,25.0,27.0,29,,,,,,,,,,,,,,,5,1
630,23.0,25.0,27.0,30,,,,,,,,,,,,,,,5,1
631,23.0,25.0,27.0,31,,,,,,,,,,,,,,,5,1
632,23.0,25.0,27.0,32,,,,,,,,,,,,,,,5,1
633,23.0,25.0,27.0,33,,,,,,,,,,,,,,,5,1
634,23.0,25.0,27.0,34,,,,,,,,,,,,,,,5,1
635,23.0,25.0,27.0,35,,,,,,,,,,,,,,,5,1
636,23.0,25.0,27.0,36,,,,,,,,,,,,,,,5,1
637,23.0,25.0,27.0,37,,,,,,,,,,,,,,,5,1
638,23.0,25.0,27.0,38,,,,,,,,,,,,,,,5,1
639,23.0,25.0,27.0,39,,,,,,,,,,,,,,,5,1
640,23.0,25.0,27.0,40,,,,,,,,,,,,,,,5,1
641,23.0,25.0,27.0,41,,,,,,,,,,,,,,,5,1
642,23.0,25.0,27.0,42,,,,,,,,,,,,,,,5,1
643,23.0,25.0,27.0,43,,,,,,,,,,,,,,,5,1
644,23.0,25.0,27.0,44,,,,,,,,,,,,,,,5,1
645,23.0,25.0,27.0,45,,,,,,,,,,,,,,,5,1
646,23.0,25.0,27.0,46,,,,,,,,,,,,,,,5,1
647,23.0,25.0,27.0,47,,,,,,,,,,,,,,,5,1
648,23.0,25.0,27.0,48,,,,,,,,,,,,,,,5,1
649,23.0,25.0,27.0,49,,,,,,,,,,,,,,,5,1
650,23.0,25.0,27.0,50,,,,,,,,,,,,,,,5,1
651,23.0,25.0,27.0,51,,,,,,,,,,,,,,,5,1
652,23.0,25.0,27.0,52,,,,,,,,,,,,,,,5,1
653,23.0,25.0,27.0,53,,,,,,,,,,,,,,,5,1
654,23.0,25.0,27.0,54,,,,,,,,,,,,,,,5,1
655,23.0,25.0,27.0,55,,,,,,,,,,,,,,,5,1
656,23.0,25.0,27.0,56,,,,,,,,,,,,,,,5,1
657,23.0,25.0,27.0,57,,,,,,,,,,,,,,,5,1
658,23.0,25.0,27.0,58,,,,,,,,,,,,,,,5,1
659,23.0,25.0,27.0,59,,,,,,,,,,,,,,,5,1
660,23.0,25.0,27.0,60,,,,,,,,,,,,,,,5,1
661,23.0,25.0,27.0,61,,,,,,,,,,,,,,,5,1
662,23.0,25.0,27.0,62,,,,,,,,,,,,,,,5,1
663,23.0,25.0,27.0,63,,,,,,,,,,,,,,,5,1
664,23.0,25.0,27.0,64,,,,,,,,,,,,,,,5,1
665,23.0,25.0,27.0,65,,,,,,,,,,,,,,,5,1
666,23.0,25.0,27.0,66,,,,,,,,,,,,,,,5,1
667,23.0,25.0,27.0,67,,,,,,,,,,,,,,,5,1
668,23.0,25.0,27.0,68,,,,,,,,,,,,,,,5,1
669,23.0,25.0,27.0,69,,,,,,,,,,,,,,,5,1
670,23.0,25.0,27.0,70,,,,,,,,,,,,,,,5,1
671,23.0,25.0,27.0,71,,,,,,,,,,,,,,,5,1
672,23.0,25.0,27.0,72,,,,,,,,,,,,,,,5,1
673,23.0,25.0,27.0,73,,,,,,,,,,,,,,,5,1
674,23.0,25.0,27.0,74,,,,,,,,,,,,,,,5,1
675,23.0,25.0,27.0,75,,,,,,,,,,,,,,,5,1
676,23.0,25.0,27.0,76,,,,,,,,,,,,,,,5,1
677,23.0,25.0,27.0,77,,,,,,,,,,,,,,,5,1
678,23.0,25.0,27.0,78,,,,,,,,,,,,,,,5,1
679,23.0,25.0,27.0,79,,,,,,,,,,,,,,,5,1
680,23.0,25.0,27.0,80,,,,,,,,,,,,,,,5,1
681,23.0,25.0,27.0,81,,,,,,,,,,,,,,,5,1
682,23.0,25.0,27.0,82,,,,,,,,,,,,,,,5,1
683,23.0,25.0,27.0,83,,,,,,,,,,,,,,,5,1
684,23.0,25.0,27.0,84,,,,,,,,,,,,,,,5,1
685,23.0,25.0,27.0,85,,,,,,,,,,,,,,,5,1
686,23.0,25.0,27.0,86,,,,,,,,,,,,,,,5,1
687,23.0,25.0,27.0,87,,,,,,,,,,,,,,,5,1
688,23.0,25.0,27.0,88,,,,,,,,,,,,,,,5,1
689,23.0,25.0,27.0,89,,,,,,,,,,,,,,,5,1
690,23.0,25.0,27.0,90,,,,,,,,,,,,,,,5,1
691,23.0,25.0,27.0,91,,,,,,,,,,,,,,,5,1
692,23.0,25.0,27.0,92,,,,,,,,,,,,,,,5,1
693,23.0,25.0,27.0,93,,,,,,,,,,,,,,,5,1
694,23.0,25.0,27.0,94,,,,,,,,,,,,,,,5,1
695,23.0,25.0,27.0,95,,,,,,,,,,,,,,,5,1
696,23.0,25.0,27.0,96,,,,,,,,,,,,,,,5,1
697,23.0,25.0,27.0,97,,,,,,,,,,,,,,,5,1
698,23.0,25.0,27.0,98,,,,,,,,,,,,,,,5,1
699,23.0,25.0,27.0,99,,,,,,,,,,,,,,,5,1
700,24.0,26.0,28.0,0,,,,,,,,,,,,,,,5,1
701,24.0,26.0,28.0,1,,,,,,,,,,,,,,,5,1
702,24.0,26.0,28.0,2,,,,,,,,,,,,,,,5,1
703,24.0,26.0,28.0,3,,,,,,,,,,,,,,,5,1
704,24.0,26.0,28.0,4,,,,,,,,,,,,,,,5,1
705,24.0,26.0,28.0,5,,,,,,,,,,,,,,,5,1
706,24.0,26.0,28.0,6,,,,,,,,,,,,,,,5,1
707,24.0,26.0,28.0,7,,,,,,,,,,,,,,,5,1
708,24.0,26.0,28.0,8,,,,,,,,,,,,,,,5,1
709,24.0,26.0,28.0,9,,,,,,,,,,,,,,,5,1
710,24.0,26.0,28.0,10,,,,,,,,,,,,,,,5,1
711,24.0,26.0,28.0,11,,,,,,,,,,,,,,,5,1
712,24.0,26.0,28.0,12,,,,,,,,,,,,,,,5,1
713,24.0,26.0,28.0,13,,,,,,,,,,,,,,,5,1
714,24.0,26.0,28.0,14,,,,,,,,,,,,,,,5,1
715,24.0,26.0,28.0,15,,,,,,,,,,,,,,,5,1
716,24.0,26.0,28.0,16,,,,,,,,,,,,,,,5,1
717,24.0,26.0,28.0,17,,,,,,,,,,,,,,,5,1
718,24.0,26.0,28.0,18,,,,,,,,,,,,,,,5,1
719,24.0,26.0,28.0,19,,,,,,,,,,,,,,,5,1
720,24.0,26.0,28.0,20,,,,,,,,,,,,,,,5,1
721,24.0,26.0,28.0,21,,,,,,,,,,,,,,,5,1
722,24.0,26.0,28.0,22,,,,,,,,,,,,,,,5,1
723,24.0,26.0,28.0,23,,,,,,,,,,,,,,,5,1
724,24.0,26.0,28.0,24,,,,,,,,,,,,,,,5,1
725,24.0,26.0,28.0,25,,,,,,,,,,,,,,,5,1
726,24.0,26.0,28.0,26,,,,,,,,,,,,,,,5,1
727,24.0,26.0,28.0,27,,,,,,,,,,,,,,,5,1
728,24.0,26.0,28.0,28,,,,,,,,,,,,,,,5,1
729,24.0,26.0,28.0,29,,,,,,,,,,,,,,,5,1
730,24.0,26.0,28.0,30,,,,,,,,,,,,,,,5,1
731,24.0,26.0,28.0,31,,,,,,,,,,,,,,,5,1
732,24.0,26.0,28.0,32,,,,,,,,,,,,,,,5,1
733,24.0,26.0,28.0,33,,,,,,,,,,,,,,,5,1
734,24.0,26.0,28.0,34,,,,,,,,,,,,,,,5,1
735,24.0,26.0,28.0,35,,,,,,,,,,,,,,,5,1
736,24.0,26.0,28.0,36,,,,,,,,,,,,,,,5,1
737,24.0,26.0,28.0,37,,,,,,,,,,,,,,,5,1
738,24.0,26.0,28.0,38,,,,,,,,,,,,,,,5,1
739,24.0,26.0,28.0,39,,,,,,,,,,,,,,,5,1
740,24.0,26.0,28.0,40,,,,,,,,,,,,,,,5,1
741,24.0,26.0,28.0,41,,,,,,,,,,,,,,,5,1
742,24.0,26.0,28.0,42,,,,,,,,,,,,,,,5,1
743,24.0,26.0,28.0,43,,,,,,,,,,,,,,,5,1
744,24.0,26.0,28.0,44,,,,,,,,,,,,,,,5,1
745,24.0,26.0,28.0,45,,,,,,,,,,,,,,,5,1
746,24.0,26.0,28.0,46,,,,,,,,,,,,,,,5,1
747,24.0,26.0,28.0,47,,,,,,,,,,,,,,,5,1
748,24.0,26.0,28.0,48,,,,,,,,,,,,,,,5,1
749,24.0,26.0,28.0,49,,,,,,,,,,,,,,,5,1
750,24.0,26.0,28.0,50,,,,,,,,,,,,,,,5,1
751,24.0,26.0,28.0,51,,,,,,,,,,,,,,,5,1
752,24.0,26.0,28.0,52,,,,,,,,,,,,,,,5,1
753,24.0,26.0,28.0,53,,,,,,,,,,,,,,,5,1
754,24.0,26.0,28.0,54,,,,,,,,,,,,,,,5,1
755,24.0,26.0,28.0,55,,,,,,,,,,,,,,,5,1
756,24.0,26.0,28.0,56,,,,,,,,,,,,,,,5,1
757,24.0,26.0,28.0,57,,,,,,,,,,,,,,,5,1
758,24.0,26.0,28.0,58,,,,,,,,,,,,,,,5,1
759,24.0,26.0,28.0,59,,,,,,,,,,,,,,,5,1
760,24.0,26.0,28.0,60,,,,,,,,,,,,,,,5,1
761,24.0,26.0,28.0,61,,,,,,,,,,,,,,,5,1
762,24.0,26.0,28.0,62,,,,,,,,,,,,,,,5,1
763,24.0,26.0,28.0,63,,,,,,,,,,,,,,,5,1
764,24.0,26.0,28.0,64,,,,,,,,,,,,,,,5,1
765,24.0,26.0,28.0,65,,,,,,,,,,,,,,,5,1
766,24.0,26.0,28.0,66,,,,,,,,,,,,,,,5,1
767,24.0,26.0,28.0,67,,,,,,,,,,,,,,,5,1
768,24.0,26.0,28.0,68,,,,,,,,,,,,,,,5,1
769,24.0,26.0,28.0,69,,,,,,,,,,,,,,,5,1
770,24.0,26.0,28.0,70,,,,,,,,,,,,,,,5,1
771,24.0,26.0,28.0,71,,,,,,,,,,,,,,,5,1
772,24.0,26.0,28.0,72,,,,,,,,,,,,,,,5,1
773,24.0,26.0,28.0,73,,,,,,,,,,,,,,,5,1
774,24.0,26.0,28.0,74,,,,,,,,,,,,,,,5,1
775,24.0,26.0,28.0,75,,,,,,,,,,,,,,,5,1
776,24.0,26.0,28.0,76,,,,,,,,,,,,,,,5,1
777,24.0,26.0,28.0,77,,,,,,,,,,,,,,,5,1
778,24.0,26.0,28.0,78,,,,,,,,,,,,,,,5,1
779,24.0,26.0,28.0,79,,,,,,,,,,,,,,,5,1
780,24.0,26.0,28.0,80,,,,,,,,,,,,,,,5,1
781,24.0,26.0,28.0,81,,,,,,,,,,,,,,,5,1
782,24.0,26.0,28.0,82,,,,,,,,,,,,,,,5,1
783,24.0,26.0,28.0,83,,,,,,,,,,,,,,,5,1
784,24.0,26.0,28.0,84,,,,,,,,,,,,,,,5,1
785,24.0,26.0,28.0,85,,,,,,,,,,,,,,,5,1
786,24.0,26.0,28.0,86,,,,,,,,,,,,,,,5,1
787,24.0,26.0,28.0,87,,,,,,,,,,,,,,,5,1
788,24.0,26.0,28.0,88,,,,,,,,,,,,,,,5,1
789,24.0,26.0,28.0,89,,,,,,,,,,,,,,,5,1
790,24.0,26.0,28.0,90,,,,,,,,,,,,,,,5,1
791,24.0,26.0,28.0,91,,,,,,,,,,,,,,,5,1
792,24.0,26.0,28.0,92,,,,,,,,,,,,,,,5,1
793,24.0,26.0,28.0,93,,,,,,,,,,,,,,,5,1
794,24.0,26.0,28.0,94,,,,,,,,,,,,,,,5,1
795,24.0,26.0,28.0,95,,,,,,,,,,,,,,,5,1
796,24.0,26.0,28.0,96,,,,,,,,,,,,,,,5,1
797,24.0,26.0,28.0,97,,,,,,,,,,,,,,,5,1
798,24.0,26.0,28.0,98,,,,,,,,,,,,,,,5,1
799,24.0,26.0,28.0,99,,,,,,,,,,,,,,,5,1
800,25.0,27.0,29.0,0,,,,,,,,,,,,,,,5,1
801,25.0,27.0,29.0,1,,,,,,,,,,,,,,,5,1
802,25.0,27.0,29.0,2,,,,,,,,,,,,,,,5,1
803,25.0,27.0,29.0,3,,,,,,,,,,,,,,,5,1
